x1_PD009_right,y1_PD009_right,x2_PD009_right,y2_PD009_right,x1_PD012_left,y1_PD012_left,x2_PD012_left,y2_PD012_left,x1_PD004_left,y1_PD004_left,x2_PD004_left,y2_PD004_left,x1_PD013_right,y1_PD013_right,x2_PD013_right,y2_PD013_right,x1_PD002_left,y1_PD002_left,x2_PD002_left,y2_PD002_left,x1_PD008_right,y1_PD008_right,x2_PD008_right,y2_PD008_right,x1_PD011_right,y1_PD011_right,x2_PD011_right,y2_PD011_right,x1_PD003_left,y1_PD003_left,x2_PD003_left,y2_PD003_left,x1_PD001_right,y1_PD001_right,x2_PD001_right,y2_PD001_right,x1_PD006_left,y1_PD006_left,x2_PD006_left,y2_PD006_left,x1_PD010_left,y1_PD010_left,x2_PD010_left,y2_PD010_left,x1_PD007_right,y1_PD007_right,x2_PD007_right,y2_PD007_right,x1_PD005_right,y1_PD005_right,x2_PD005_right,y2_PD005_right
5.98,9.4556,5.98,3.1452,5.98,4.5766,5.98,9.0927,5.98,0.2823,5.98,7.4798,5.98,10.6048,5.98,4.1532,5.98,5.0,5.98,3.8911,5.98,9.0524,5.98,-0.0304,5.98,2.6008,5.98,0.746,5.98,2.5605,5.98,2.4395,5.98,6.4113,5.98,3.3266,5.98,8.7298,5.98,6.6734,5.98,2.1774,5.98,5.4637,5.98,6.5323,5.98,3.2661,5.98,11.0887,5.98,8.4745
5.9833,9.5161,5.9833,3.3669,5.9833,4.5363,5.9833,9.0323,5.9833,-0.0605,5.9833,7.4798,5.9833,10.6048,5.9833,4.2944,5.9833,5.0605,5.9833,4.0524,5.9833,8.9516,5.9833,-0.0247,5.9833,2.621,5.9833,0.6653,5.9833,2.5,5.9833,2.5403,5.9833,6.0081,5.9833,3.5081,5.9833,9.0323,5.9833,6.6532,5.9833,1.875,5.9833,5.3024,5.9833,6.4718,5.9833,3.1452,5.9833,11.0282,5.9833,8.6425
5.9867,9.6774,5.9867,3.004,5.9867,4.6976,5.9867,8.9718,5.9867,0.1411,5.9867,7.3185,5.9867,10.6452,5.9867,4.1129,5.9867,4.8387,5.9867,4.1129,5.9867,9.0121,5.9867,-0.0191,5.9867,2.621,5.9867,0.6855,5.9867,2.2379,5.9867,2.5605,5.9867,6.0484,5.9867,3.3871,5.9867,8.871,5.9867,6.6532,5.9867,1.996,5.9867,5.3024,5.9867,6.4718,5.9867,3.2661,5.9867,11.3306,5.9867,8.8105
5.99,9.6371,5.99,3.0847,5.99,5.0202,5.99,8.8911,5.99,-0.1613,5.99,7.5605,5.99,10.625,5.99,3.9919,5.99,4.879,5.99,3.6895,5.99,8.9516,5.99,-0.0134,5.99,2.5605,5.99,0.5444,5.99,2.1774,5.99,2.4194,5.99,6.0484,5.99,3.4476,5.99,8.5081,5.99,6.6331,5.99,2.0968,5.99,5.3629,5.99,6.5726,5.99,3.1855,5.99,11.2298,5.99,8.6694
5.9933,9.7177,5.9933,3.3871,5.9933,5.0605,5.9933,8.9516,5.9933,0.121,5.9933,7.3387,5.9933,10.5645,5.9933,4.0524,5.9933,4.5363,5.9933,3.9718,5.9933,8.7903,5.9933,-0.0077,5.9933,2.6411,5.9933,0.5847,5.9933,2.1774,5.9933,2.4194,5.9933,5.9677,5.9933,3.3065,5.9933,8.5282,5.9933,6.5927,5.9933,2.1371,5.9933,5.3024,5.9933,6.4315,5.9933,3.2258,5.9933,11.1089,5.9933,8.9113
5.9967,9.7984,5.9967,3.1452,5.9967,5.1008,5.9967,8.9315,5.9967,0.2621,5.9967,7.4798,5.9967,10.6048,5.9967,4.1331,5.9967,4.6976,5.9967,4.0121,5.9967,8.4274,5.9967,-0.002,5.9967,2.4798,5.9967,0.4234,5.9967,2.1976,5.9967,2.4395,5.9967,6.0282,5.9967,3.1653,5.9967,8.7702,5.9967,6.6734,5.9967,2.0363,5.9967,5.2218,5.9967,6.4113,5.9967,3.125,5.9967,10.9073,5.9967,8.4073
6.0,9.6169,6.0,3.0444,6.0,4.8589,6.0,8.8306,6.0,-0.1008,6.0,7.2782,6.0,10.625,6.0,4.1734,6.0,4.5161,6.0,3.8508,6.0,8.5685,6.0,0.0037,6.0,2.6411,6.0,0.5645,6.0,2.1573,6.0,2.3589,6.0,5.9879,6.0,3.2863,6.0,8.4274,6.0,6.6129,6.0,2.0565,6.0,5.2016,6.0,6.3911,6.0,3.1452,6.0,11.0685,6.0,8.4879
6.0033,9.6976,6.0033,3.0444,6.0033,4.7782,6.0033,8.9919,6.0033,-0.1008,6.0033,7.1371,6.0033,10.6653,6.0033,3.9718,6.0033,4.6169,6.0033,3.8105,6.0033,8.3065,6.0033,0.0094,6.0033,2.4597,6.0033,0.5444,6.0033,1.996,6.0033,2.3185,6.0033,6.2097,6.0033,3.3468,6.0033,8.5887,6.0033,6.4516,6.0033,1.9355,6.0033,5.3629,6.0033,6.2903,6.0033,3.1048,6.0033,10.8468,6.0033,8.7097
6.0067,9.7984,6.0067,2.8427,6.0067,4.5565,6.0067,8.9315,6.0067,0.1815,6.0067,7.1976,6.0067,10.8669,6.0067,4.0121,6.0067,4.5968,6.0067,3.7298,6.0067,8.5081,6.0067,0.0151,6.0067,2.4194,6.0067,0.4839,6.0067,2.0766,6.0067,2.3185,6.0067,6.129,6.0067,3.2258,6.0067,8.4677,6.0067,6.5121,6.0067,2.0161,6.0067,5.2016,6.0067,6.3306,6.0067,3.1048,6.0067,10.8669,6.0067,8.7298
6.01,9.6371,6.01,3.0444,6.01,4.7379,6.01,8.9315,6.01,-0.0202,6.01,7.4395,6.01,10.7661,6.01,3.9315,6.01,4.5161,6.01,3.5484,6.01,8.4274,6.01,0.0208,6.01,2.3992,6.01,0.3629,6.01,1.996,6.01,2.3185,6.01,5.8266,6.01,3.3871,6.01,8.3871,6.01,6.371,6.01,2.1573,6.01,5.2621,6.01,6.2097,6.01,3.0847,6.01,11.2903,6.01,8.4879
6.0133,9.7379,6.0133,3.0242,6.0133,4.6573,6.0133,8.7702,6.0133,-0.3024,6.0133,7.6613,6.0133,10.5444,6.0133,3.9516,6.0133,4.6169,6.0133,3.7903,6.0133,8.5081,6.0133,0.0265,6.0133,2.3992,6.0133,0.4839,6.0133,2.0161,6.0133,2.379,6.0133,5.8266,6.0133,3.2056,6.0133,8.4476,6.0133,6.2903,6.0133,1.9556,6.0133,5.4234,6.0133,6.2903,6.0133,2.9435,6.0133,10.9073,6.0133,8.7298
6.0167,9.6976,6.0167,3.0645,6.0167,4.5968,6.0167,8.75,6.0167,-0.1613,6.0167,7.2782,6.0167,10.3629,6.0167,4.0524,6.0167,4.496,6.0167,3.7097,6.0167,8.4476,6.0167,0.0322,6.0167,2.3387,6.0167,0.3427,6.0167,2.0363,6.0167,2.2177,6.0167,5.8669,6.0167,3.4677,6.0167,8.1452,6.0167,6.4113,6.0167,1.9556,6.0167,5.3226,6.0167,6.0081,6.0167,3.0444,6.0167,11.1089,6.0167,8.7298
6.02,9.6976,6.02,2.9839,6.02,4.6573,6.02,8.7097,6.02,-0.1815,6.02,7.3387,6.02,9.9798,6.02,3.9315,6.02,4.6169,6.02,3.4476,6.02,8.4677,6.02,0.0379,6.02,2.379,6.02,0.3226,6.02,1.9556,6.02,2.2177,6.02,5.9274,6.02,3.246,6.02,8.2258,6.02,6.1895,6.02,1.9153,6.02,5.1613,6.02,6.1089,6.02,2.9637,6.02,10.9476,6.02,8.5685
6.0233,8.6694,6.0233,3.125,6.0233,4.6573,6.0233,8.75,6.0233,-0.2621,6.0233,7.379,6.0233,9.7177,6.0233,3.9315,6.0233,4.5968,6.0233,3.7298,6.0233,8.5887,6.0233,0.0436,6.0233,2.3387,6.0233,0.3024,6.0233,1.996,6.0233,2.3185,6.0233,5.8871,6.0233,2.9234,6.0233,8.2056,6.0233,6.1895,6.0233,2.0161,6.0233,5.2016,6.0233,6.0887,6.0233,2.9234,6.0233,11.0081,6.0233,8.6694
6.0267,7.7218,6.0267,3.1452,6.0267,4.6169,6.0267,8.629,6.0267,-0.1613,6.0267,7.2581,6.0267,9.5161,6.0267,3.8306,6.0267,4.1935,6.0267,3.7097,6.0267,8.4677,6.0267,0.0493,6.0267,2.3185,6.0267,0.3226,6.0267,1.9355,6.0267,2.1573,6.0267,5.6048,6.0267,3.125,6.0267,8.2056,6.0267,6.3105,6.0267,1.9153,6.0267,5.121,6.0267,5.9879,6.0267,2.8831,6.0267,10.8065,6.0267,8.5685
6.03,7.4597,6.03,2.9839,6.03,4.496,6.03,8.6895,6.03,-0.1008,6.03,7.2177,6.03,9.4556,6.03,3.7903,6.03,4.4355,6.03,3.6694,6.03,8.5081,6.03,0.055,6.03,2.4798,6.03,0.2419,6.03,1.9556,6.03,2.1976,6.03,5.5847,6.03,2.9234,6.03,8.1855,6.03,6.25,6.03,2.0565,6.03,4.9597,6.03,5.9677,6.03,2.8831,6.03,10.9476,6.03,8.3468
6.0333,7.2177,6.0333,2.7218,6.0333,4.6169,6.0333,8.5887,6.0333,-0.121,6.0333,7.1573,6.0333,9.4355,6.0333,3.871,6.0333,4.1331,6.0333,3.6895,6.0333,8.3669,6.0333,0.0607,6.0333,2.1774,6.0333,0.0403,6.0333,1.8952,6.0333,2.1169,6.0333,5.5847,6.0333,3.0847,6.0333,8.2258,6.0333,6.1694,6.0333,1.996,6.0333,5.2016,6.0333,5.9677,6.0333,2.7823,6.0333,11.0887,6.0333,8.5685
6.0367,7.7218,6.0367,2.8629,6.0367,4.5565,6.0367,8.5484,6.0367,0.1008,6.0367,7.1371,6.0367,9.3347,6.0367,3.7097,6.0367,4.2742,6.0367,3.4879,6.0367,8.4879,6.0367,0.0664,6.0367,2.2782,6.0367,0.0202,6.0367,1.8145,6.0367,2.0968,6.0367,5.7258,6.0367,3.004,6.0367,8.1048,6.0367,6.0484,6.0367,2.0363,6.0367,5.1613,6.0367,5.8065,6.0367,2.7823,6.0367,11.0887,6.0367,8.5081
6.04,7.8831,6.04,2.6815,6.04,4.5161,6.04,8.5081,6.04,-0.1815,6.04,7.3589,6.04,9.4153,6.04,3.7097,6.04,4.3952,6.04,3.5081,6.04,8.3266,6.04,0.0721,6.04,2.0766,6.04,0.0,6.04,1.8548,6.04,2.0363,6.04,5.5847,6.04,2.9435,6.04,8.0847,6.04,6.1492,6.04,1.8145,6.04,5.0605,6.04,5.7258,6.04,2.7823,6.04,10.9274,6.04,8.5887
6.0433,7.9839,6.0433,2.8629,6.0433,4.5565,6.0433,8.4476,6.0433,-0.121,6.0433,7.1976,6.0433,9.3145,6.0433,3.871,6.0433,4.4355,6.0433,3.4677,6.0433,8.2661,6.0433,0.0778,6.0433,2.1976,6.0433,0.1411,6.0433,1.8347,6.0433,1.6734,6.0433,5.5645,6.0433,2.8226,6.0433,8.004,6.0433,5.9274,6.0433,1.8548,6.0433,4.879,6.0433,5.7863,6.0433,2.8226,6.0433,11.0081,6.0433,8.5685
6.0467,7.9637,6.0467,2.8024,6.0467,4.5363,6.0467,8.4274,6.0467,0.2621,6.0467,7.1976,6.0467,9.3548,6.0467,3.7702,6.0467,4.3145,6.0467,3.2661,6.0467,8.246,6.0467,0.0835,6.0467,2.0565,6.0467,0.2419,6.0467,1.8145,6.0467,1.3105,6.0467,5.3831,6.0467,2.7621,6.0467,8.2258,6.0467,6.0484,6.0467,1.8145,6.0467,4.8387,6.0467,5.7863,6.0467,2.8024,6.0467,11.1694,6.0467,8.4274
6.05,8.0444,6.05,2.8024,6.05,4.4355,6.05,8.4476,6.05,-0.0403,6.05,7.2984,6.05,9.4355,6.05,3.9113,6.05,3.9516,6.05,3.2258,6.05,8.3468,6.05,0.0892,6.05,2.0565,6.05,0.1008,6.05,1.8347,6.05,1.0685,6.05,5.6452,6.05,2.8024,6.05,8.1452,6.05,6.0081,6.05,1.8952,6.05,4.7581,6.05,5.5444,6.05,2.6815,6.05,11.0484,6.05,8.4677
6.0533,7.8831,6.0533,2.6008,6.0533,4.5363,6.0533,8.4879,6.0533,-0.1411,6.0533,7.1774,6.0533,9.3347,6.0533,3.75,6.0533,4.254,6.0533,3.2661,6.0533,8.2863,6.0533,0.0949,6.0533,2.0968,6.0533,0.0403,6.0533,1.7137,6.0533,0.9073,6.0533,5.4839,6.0533,2.8226,6.0533,8.004,6.0533,5.9476,6.0533,1.8145,6.0533,4.8387,6.0533,5.5645,6.0533,2.6815,6.0533,10.746,6.0533,8.4879
6.0567,7.9839,6.0567,2.6411,6.0567,4.3145,6.0567,8.5081,6.0567,0.1613,6.0567,7.2782,6.0567,9.6169,6.0567,3.8911,6.0567,4.1331,6.0567,3.246,6.0567,8.125,6.0567,0.1006,6.0567,2.0565,6.0567,0.0202,6.0567,1.8145,6.0567,1.0282,6.0567,5.3226,6.0567,2.8831,6.0567,7.9234,6.0567,5.9677,6.0567,1.6935,6.0567,4.8387,6.0567,5.625,6.0567,2.6613,6.0567,9.9395,6.0567,8.5081
6.06,8.0242,6.06,2.9234,6.06,4.375,6.06,8.4274,6.06,0.5242,6.06,7.4194,6.06,9.5968,6.06,3.7903,6.06,3.9315,6.06,3.2258,6.06,8.1653,6.06,0.1063,6.06,1.9758,6.06,-0.0806,6.06,1.7339,6.06,1.2097,6.06,5.3831,6.06,2.8226,6.06,8.0242,6.06,5.8065,6.06,1.7339,6.06,4.7782,6.06,5.5444,6.06,2.7621,6.06,9.4355,6.06,8.3065
6.0633,7.9032,6.0633,2.6815,6.0633,4.3952,6.0633,8.2661,6.0633,0.4637,6.0633,7.3992,6.0633,9.6573,6.0633,3.7097,6.0633,3.871,6.0633,3.2661,6.0633,8.1653,6.0633,0.112,6.0633,1.996,6.0633,0.0806,6.0633,1.7742,6.0633,1.3911,6.0633,5.3831,6.0633,2.7621,6.0633,7.7823,6.0633,5.9476,6.0633,1.7339,6.0633,4.7581,6.0633,5.5242,6.0633,2.6411,6.0633,8.5484,6.0633,8.246
6.0667,7.8629,6.0667,2.6008,6.0667,4.4556,6.0667,8.125,6.0667,0.2621,6.0667,6.9355,6.0667,9.5565,6.0667,3.7903,6.0667,3.9113,6.0667,3.2661,6.0667,8.246,6.0667,0.1177,6.0667,2.0766,6.0667,0.0202,6.0667,1.6331,6.0667,1.2702,6.0667,5.3427,6.0667,2.6815,6.0667,7.9637,6.0667,5.8266,6.0667,1.7944,6.0667,4.8387,6.0667,5.3831,6.0667,2.4597,6.0667,8.1855,6.0667,8.3669
6.07,7.9032,6.07,2.6613,6.07,4.3145,6.07,8.246,6.07,0.3226,6.07,7.2782,6.07,9.6774,6.07,3.7702,6.07,3.8508,6.07,3.0444,6.07,8.246,6.07,0.1234,6.07,1.9355,6.07,0.0,6.07,1.6935,6.07,1.25,6.07,5.2419,6.07,2.6613,6.07,7.6815,6.07,5.7258,6.07,1.8347,6.07,4.5766,6.07,5.3427,6.07,2.5202,6.07,8.4677,6.07,8.246
6.0733,7.7823,6.0733,2.5403,6.0733,4.254,6.0733,8.2258,6.0733,0.121,6.0733,7.5806,6.0733,9.5766,6.0733,3.7097,6.0733,3.6895,6.0733,3.3669,6.0733,8.2258,6.0733,0.1291,6.0733,1.8548,6.0733,0.1008,6.0733,1.7137,6.0733,1.25,6.0733,5.3629,6.0733,2.7621,6.0733,8.0444,6.0733,5.7056,6.0733,1.7339,6.0733,4.7581,6.0733,5.4032,6.0733,2.5605,6.0733,8.5887,6.0733,8.3468
6.0767,7.7218,6.0767,2.6008,6.0767,4.0927,6.0767,8.1452,6.0767,0.4637,6.0767,7.3185,6.0767,9.496,6.0767,3.7097,6.0767,3.8105,6.0767,3.1048,6.0767,8.0847,6.0767,0.1348,6.0767,1.7944,6.0767,-0.121,6.0767,1.8145,6.0767,1.0484,6.0767,5.2621,6.0767,2.8629,6.0767,7.9839,6.0767,5.6048,6.0767,1.3306,6.0767,4.6573,6.0767,5.4839,6.0767,2.5605,6.0767,8.8306,6.0767,8.2863
6.08,7.8226,6.08,2.6008,6.08,4.1532,6.08,8.0847,6.08,0.4032,6.08,7.6613,6.08,9.6573,6.08,3.5887,6.08,4.0323,6.08,3.2661,6.08,8.2863,6.08,0.1405,6.08,1.8145,6.08,0.0,6.08,1.5121,6.08,0.9879,6.08,5.121,6.08,2.3992,6.08,7.8024,6.08,5.625,6.08,1.3911,6.08,4.7379,6.08,5.2419,6.08,2.4798,6.08,8.9113,6.08,8.3669
6.0833,7.7419,6.0833,2.0363,6.0833,4.254,6.0833,8.2056,6.0833,0.1411,6.0833,7.4194,6.0833,9.8992,6.0833,3.5887,6.0833,3.8508,6.0833,3.246,6.0833,8.3065,6.0833,0.1462,6.0833,1.6532,6.0833,-0.2218,6.0833,1.5726,6.0833,1.0484,6.0833,5.3226,6.0833,2.7621,6.0833,7.9032,6.0833,5.6855,6.0833,1.4718,6.0833,4.5161,6.0833,5.3629,6.0833,2.4597,6.0833,8.629,6.0833,8.1855
6.0867,7.7218,6.0867,2.1573,6.0867,4.0524,6.0867,8.1855,6.0867,0.3226,6.0867,7.5,6.0867,9.7379,6.0867,3.3669,6.0867,3.8306,6.0867,3.2661,6.0867,8.0242,6.0867,0.1519,6.0867,1.7944,6.0867,-0.1411,6.0867,1.6129,6.0867,1.0081,6.0867,5.2621,6.0867,2.6008,6.0867,7.9032,6.0867,5.4839,6.0867,1.6532,6.0867,4.4758,6.0867,5.1815,6.0867,2.3992,6.0867,8.6895,6.0867,8.2258
6.09,7.6008,6.09,2.2984,6.09,4.0323,6.09,7.9637,6.09,0.3831,6.09,7.2984,6.09,9.6976,6.09,3.0444,6.09,3.7298,6.09,3.2056,6.09,8.1855,6.09,0.1576,6.09,1.754,6.09,-0.1411,6.09,1.6331,6.09,1.0484,6.09,5.3024,6.09,2.7419,6.09,7.5202,6.09,5.4435,6.09,1.3911,6.09,4.5363,6.09,5.2218,6.09,2.4194,6.09,8.6895,6.09,7.8831
6.0933,7.6411,6.0933,2.3387,6.0933,3.9718,6.0933,7.8226,6.0933,0.2016,6.0933,7.5202,6.0933,9.6573,6.0933,2.5605,6.0933,3.5484,6.0933,2.8629,6.0933,8.3468,6.0933,0.1633,6.0933,1.6331,6.0933,-0.2218,6.0933,1.4315,6.0933,1.0282,6.0933,5.2419,6.0933,2.6008,6.0933,7.4597,6.0933,5.2218,6.0933,1.5323,6.0933,4.5766,6.0933,5.2419,6.0933,2.3387,6.0933,8.8911,6.0933,8.1653
6.0967,7.6411,6.0967,2.3387,6.0967,4.1935,6.0967,7.6815,6.0967,0.2419,6.0967,7.5806,6.0967,9.7379,6.0967,2.2782,6.0967,3.7097,6.0967,3.1855,6.0967,8.246,6.0967,0.169,6.0967,1.6331,6.0967,-0.121,6.0967,1.5927,6.0967,0.9274,6.0967,4.9798,6.0967,2.6008,6.0967,7.7823,6.0967,5.3831,6.0967,1.4718,6.0967,4.3952,6.0967,5.1815,6.0967,2.3589,6.0967,8.2258,6.0967,7.9637
6.1,7.621,6.1,2.3992,6.1,4.0121,6.1,7.4194,6.1,0.2823,6.1,7.4597,6.1,9.6371,6.1,2.0161,6.1,3.4677,6.1,2.9435,6.1,8.0645,6.1,0.1747,6.1,1.7137,6.1,-0.2823,6.1,1.5323,6.1,0.9073,6.1,4.879,6.1,2.4597,6.1,7.3589,6.1,5.4234,6.1,1.1492,6.1,4.5161,6.1,5.1008,6.1,2.2581,6.1,8.1855,6.1,8.1452
6.1033,7.4194,6.1033,2.3387,6.1033,4.1129,6.1033,7.1371,6.1033,0.2823,6.1033,7.2581,6.1033,9.6976,6.1033,1.8548,6.1033,3.629,6.1033,2.9234,6.1033,8.0645,6.1033,0.1804,6.1033,1.5726,6.1033,-0.3024,6.1033,1.5524,6.1033,0.8065,6.1033,5.0,6.1033,2.4798,6.1033,6.8952,6.1033,5.3629,6.1033,1.3508,6.1033,4.2742,6.1033,5.0403,6.1033,2.3387,6.1033,8.6895,6.1033,8.1048
6.1067,7.4395,6.1067,2.1774,6.1067,3.9718,6.1067,6.8952,6.1067,0.3831,6.1067,7.1573,6.1067,9.6976,6.1067,1.6532,6.1067,3.5685,6.1067,2.7823,6.1067,8.1653,6.1067,0.1861,6.1067,1.5927,6.1067,-0.2016,6.1067,1.5121,6.1067,0.8871,6.1067,5.0806,6.1067,2.5202,6.1067,6.3306,6.1067,5.3226,6.1067,1.3306,6.1067,4.6573,6.1067,5.0605,6.1067,2.3387,6.1067,8.75,6.1067,7.7823
6.11,7.5202,6.11,2.1573,6.11,4.0121,6.11,6.754,6.11,0.3831,6.11,7.3185,6.11,9.5968,6.11,1.4718,6.11,3.4677,6.11,3.1048,6.11,8.1855,6.11,0.1918,6.11,1.5726,6.11,-0.3629,6.11,1.5323,6.11,0.8468,6.11,4.9395,6.11,2.5806,6.11,5.4839,6.11,5.2823,6.11,1.1492,6.11,4.2944,6.11,5.0806,6.11,2.3387,6.11,8.5685,6.11,7.9032
6.1133,7.379,6.1133,2.0565,6.1133,4.0726,6.1133,6.7339,6.1133,-0.0605,6.1133,6.9355,6.1133,9.7782,6.1133,1.5323,6.1133,3.3871,6.1133,3.004,6.1133,8.2258,6.1133,0.1975,6.1133,1.5121,6.1133,-0.2621,6.1133,1.5927,6.1133,0.8266,6.1133,5.0202,6.1133,2.4597,6.1133,5.4032,6.1133,5.1411,6.1133,0.9879,6.1133,4.1734,6.1133,5.0806,6.1133,2.2581,6.1133,8.7097,6.1133,7.7419
6.1167,7.5202,6.1167,2.1573,6.1167,3.9718,6.1167,6.9556,6.1167,0.121,6.1167,6.7944,6.1167,9.8185,6.1167,1.5121,6.1167,3.629,6.1167,3.0847,6.1167,8.1855,6.1167,0.2032,6.1167,1.5927,6.1167,-0.3831,6.1167,1.5323,6.1167,0.8468,6.1167,4.8589,6.1167,2.4395,6.1167,5.4637,6.1167,5.1613,6.1167,0.9073,6.1167,4.3145,6.1167,4.9597,6.1167,2.1976,6.1167,8.871,6.1167,7.9032
6.12,7.1371,6.12,2.0161,6.12,4.0524,6.12,6.8145,6.12,-0.0202,6.12,6.5524,6.12,9.7782,6.12,1.5323,6.12,3.629,6.12,2.6411,6.12,8.125,6.12,0.2089,6.12,1.4113,6.12,-0.3831,6.12,1.4718,6.12,0.9073,6.12,5.0,6.12,2.379,6.12,5.7056,6.12,5.3629,6.12,1.129,6.12,4.2944,6.12,4.7984,6.12,2.1774,6.12,8.6694,6.12,7.8629
6.1233,7.379,6.1233,2.0968,6.1233,4.0524,6.1233,6.875,6.1233,0.2016,6.1233,6.6935,6.1233,9.7984,6.1233,1.4315,6.1233,3.3669,6.1233,2.8024,6.1233,8.0242,6.1233,0.2146,6.1233,1.4315,6.1233,-0.3024,6.1233,1.4315,6.1233,0.8065,6.1233,4.879,6.1233,2.3992,6.1233,5.6452,6.1233,5.2016,6.1233,1.0887,6.1233,4.1532,6.1233,4.7984,6.1233,2.0363,6.1233,8.75,6.1233,7.7016
6.1267,7.3185,6.1267,2.0363,6.1267,4.0726,6.1267,6.7944,6.1267,-0.1411,6.1267,6.6935,6.1267,9.879,6.1267,1.3911,6.1267,3.4677,6.1267,2.9637,6.1267,8.1452,6.1267,0.2203,6.1267,1.4315,6.1267,-0.4637,6.1267,1.3508,6.1267,0.7863,6.1267,4.6976,6.1267,2.2177,6.1267,5.7661,6.1267,5.3226,6.1267,0.9073,6.1267,4.0524,6.1267,4.7782,6.1267,2.1169,6.1267,8.7903,6.1267,7.5806
6.13,6.996,6.13,2.0968,6.13,3.9718,6.13,6.7137,6.13,-0.1008,6.13,6.5323,6.13,9.6774,6.13,1.3911,6.13,3.125,6.13,2.7016,6.13,7.8024,6.13,0.226,6.13,1.2298,6.13,-0.6048,6.13,1.3508,6.13,0.8468,6.13,4.879,6.13,2.3387,6.13,5.7863,6.13,4.9597,6.13,0.6855,6.13,4.0927,6.13,4.7177,6.13,2.1169,6.13,8.6089,6.13,7.5202
6.1333,7.1573,6.1333,1.9758,6.1333,4.0323,6.1333,6.7137,6.1333,-0.2218,6.1333,6.754,6.1333,9.7379,6.1333,1.3306,6.1333,3.2056,6.1333,2.1371,6.1333,7.7016,6.1333,0.2317,6.1333,1.2298,6.1333,-0.6048,6.1333,1.4113,6.1333,0.6452,6.1333,4.7984,6.1333,2.1774,6.1333,5.7661,6.1333,5.0806,6.1333,0.6855,6.1333,4.0927,6.1333,4.7177,6.1333,1.9758,6.1333,8.5081,6.1333,7.4194
6.1367,7.1169,6.1367,2.0363,6.1367,3.9718,6.1367,6.754,6.1367,-0.0605,6.1367,6.6331,6.1367,9.7782,6.1367,1.3508,6.1367,3.4879,6.1367,2.4395,6.1367,7.4395,6.1367,0.2374,6.1367,1.2298,6.1367,-0.7056,6.1367,1.3911,6.1367,0.7258,6.1367,4.6169,6.1367,2.1169,6.1367,5.8669,6.1367,5.0403,6.1367,0.7056,6.1367,3.8911,6.1367,4.6169,6.1367,2.0766,6.1367,8.5685,6.1367,7.2581
6.14,7.0161,6.14,2.0766,6.14,3.4476,6.14,6.4113,6.14,0.0806,6.14,6.5726,6.14,9.8992,6.14,1.3105,6.14,2.9637,6.14,2.4798,6.14,7.4597,6.14,0.2431,6.14,1.3105,6.14,-0.6855,6.14,1.371,6.14,0.6048,6.14,4.8387,6.14,2.2177,6.14,5.8871,6.14,4.8185,6.14,0.5645,6.14,3.9315,6.14,4.6573,6.14,1.9556,6.14,8.5081,6.14,7.1169
6.1433,7.0565,6.1433,1.9153,6.1433,3.9919,6.1433,6.7137,6.1433,0.1815,6.1433,6.5726,6.1433,9.8185,6.1433,1.2298,6.1433,3.4879,6.1433,2.6815,6.1433,7.2177,6.1433,0.2488,6.1433,1.2702,6.1433,-0.8669,6.1433,1.3508,6.1433,0.6048,6.1433,4.8185,6.1433,2.0766,6.1433,5.6855,6.1433,4.7782,6.1433,0.8468,6.1433,4.1129,6.1433,4.5161,6.1433,1.8347,6.1433,8.9113,6.1433,6.754
6.1467,6.9556,6.1467,1.875,6.1467,3.9516,6.1467,6.5323,6.1467,-0.4032,6.1467,6.5927,6.1467,9.8992,6.1467,1.3911,6.1467,3.0645,6.1467,2.5806,6.1467,7.2177,6.1467,0.2545,6.1467,1.1895,6.1467,-0.8065,6.1467,1.3508,6.1467,0.5847,6.1467,4.6774,6.1467,2.3185,6.1467,5.7258,6.1467,5.2016,6.1467,0.504,6.1467,3.9919,6.1467,4.6169,6.1467,1.9556,6.1467,8.8508,6.1467,5.8266
6.15,6.9556,6.15,1.754,6.15,3.75,6.15,6.5524,6.15,-0.6048,6.15,6.2097,6.15,9.9597,6.15,1.1895,6.15,2.9435,6.15,2.3589,6.15,7.1169,6.15,0.2602,6.15,1.0081,6.15,-0.8065,6.15,1.371,6.15,0.5847,6.15,4.7581,6.15,2.0565,6.15,5.5444,6.15,4.879,6.15,0.6855,6.15,4.0524,6.15,4.5363,6.15,1.8347,6.15,8.5887,6.15,5.4234
6.1533,6.9758,6.1533,1.6734,6.1533,3.6694,6.1533,6.4718,6.1533,-0.5242,6.1533,6.2097,6.1533,9.879,6.1533,1.1895,6.1533,2.9435,6.1533,2.379,6.1533,6.8548,6.1533,0.2659,6.1533,1.129,6.1533,-0.7863,6.1533,1.2702,6.1533,0.5847,6.1533,4.3548,6.1533,2.1976,6.1533,5.625,6.1533,4.7984,6.1533,0.5847,6.1533,3.7702,6.1533,4.5363,6.1533,1.8952,6.1533,8.75,6.1533,5.4234
6.1567,6.9153,6.1567,1.9153,6.1567,3.5887,6.1567,6.5121,6.1567,-0.5645,6.1567,6.1895,6.1567,9.9194,6.1567,1.2702,6.1567,3.004,6.1567,2.5806,6.1567,6.8952,6.1567,0.2716,6.1567,1.2097,6.1567,-0.9274,6.1567,1.2298,6.1567,0.4839,6.1567,4.496,6.1567,2.0161,6.1567,5.5511,6.1567,4.6976,6.1567,0.1008,6.1567,3.5887,6.1567,4.4758,6.1567,1.8548,6.1567,8.7903,6.1567,5.6855
