x1_PD009_right,y1_PD009_right,x2_PD009_right,y2_PD009_right,x1_PD012_left,y1_PD012_left,x2_PD012_left,y2_PD012_left,x1_PD004_left,y1_PD004_left,x2_PD004_left,y2_PD004_left,x1_PD013_right,y1_PD013_right,x2_PD013_right,y2_PD013_right,x1_PD002_left,y1_PD002_left,x2_PD002_left,y2_PD002_left,x1_PD008_right,y1_PD008_right,x2_PD008_right,y2_PD008_right,x1_PD011_right,y1_PD011_right,x2_PD011_right,y2_PD011_right,x1_PD003_left,y1_PD003_left,x2_PD003_left,y2_PD003_left,x1_PD001_right,y1_PD001_right,x2_PD001_right,y2_PD001_right,x1_PD006_left,y1_PD006_left,x2_PD006_left,y2_PD006_left,x1_PD010_left,y1_PD010_left,x2_PD010_left,y2_PD010_left,x1_PD007_right,y1_PD007_right,x2_PD007_right,y2_PD007_right,x1_PD005_right,y1_PD005_right,x2_PD005_right,y2_PD005_right
6.5667,3.6694,6.5667,4.1331,6.5667,5.0,6.5667,6.371,6.5667,7.7823,6.5667,5.5864,6.5667,5.4637,6.5667,-0.5444,6.5667,10.3528,6.5667,8.4476,6.5667,4.3609,6.5667,7.3387,6.5667,3.3871,6.5667,3.9919,6.5667,3.6895,6.5667,5.3226,6.5667,3.3468,6.5667,5.8669,6.5667,6.875,6.5667,7.2177,6.5667,9.4556,6.5667,6.5726,6.5667,3.8911,6.5667,8.3266,6.5667,6.4919,6.5667,-1.0282
6.57,3.4879,6.57,4.2742,6.57,4.9798,6.57,6.3911,6.57,7.2177,6.57,5.5733,6.57,5.5645,6.57,-0.3629,6.57,10.1008,6.57,8.5081,6.57,4.4355,6.57,7.3185,6.57,3.2661,6.57,4.0524,6.57,3.629,6.57,5.3629,6.57,3.1452,6.57,5.7661,6.57,6.9556,6.57,7.1371,6.57,9.5565,6.57,6.4919,6.57,3.8911,6.57,8.3669,6.57,6.5927,6.57,-1.2903
6.5733,3.4677,6.5733,4.1532,6.5733,5.0605,6.5733,6.4315,6.5733,7.6008,6.5733,5.5602,6.5733,5.504,6.5733,-0.4234,6.5733,10.3226,6.5733,8.2863,6.5733,4.375,6.5733,7.3589,6.5733,3.3468,6.5733,3.9919,6.5733,3.6895,6.5733,5.3629,6.5733,3.2056,6.5733,5.8468,6.5733,6.8952,6.5733,7.3185,6.5733,9.8185,6.5733,6.4718,6.5733,3.9919,6.5733,8.4677,6.5733,6.4718,6.5733,-1.4718
6.5767,3.6492,6.5767,4.0726,6.5767,5.1411,6.5767,6.3306,6.5767,7.6815,6.5767,5.5471,6.5767,5.5645,6.5767,-0.2823,6.5767,10.3831,6.5767,8.4476,6.5767,4.4556,6.5767,7.1774,6.5767,3.3266,6.5767,4.0927,6.5767,3.7097,6.5767,5.3427,6.5767,3.4073,6.5767,5.8468,6.5767,6.9556,6.5767,7.4395,6.5767,9.7379,6.5767,6.371,6.5767,4.0121,6.5767,8.5685,6.5767,6.5323,6.5767,-1.6532
6.58,3.4879,6.58,4.0323,6.58,5.0403,6.58,6.371,6.58,8.0242,6.58,5.5339,6.58,5.504,6.58,-0.3831,6.58,10.1613,6.58,8.4274,6.58,4.4355,6.58,7.1169,6.58,3.4476,6.58,4.1129,6.58,3.7298,6.58,5.3629,6.58,3.1855,6.58,5.8266,6.58,6.6935,6.58,7.5403,6.58,9.6371,6.58,6.6331,6.58,4.0726,6.58,8.5887,6.58,6.5927,6.58,-1.3306
6.5833,3.4677,6.5833,4.3347,6.5833,5.0605,6.5833,6.5726,6.5833,8.3669,6.5833,5.5208,6.5833,5.5242,6.5833,-0.2621,6.5833,9.9194,6.5833,8.6089,6.5833,4.5766,6.5833,7.2984,6.5833,3.4073,6.5833,4.1129,6.5833,3.75,6.5833,5.5847,6.5833,3.3871,6.5833,5.8065,6.5833,6.9758,6.5833,7.5202,6.5833,9.6371,6.5833,6.5927,6.5833,4.0524,6.5833,8.6089,6.5833,6.6331,6.5833,-1.2903
6.5867,3.6895,6.5867,4.4153,6.5867,4.9798,6.5867,6.4315,6.5867,8.1855,6.5867,5.5077,6.5867,5.4839,6.5867,-0.121,6.5867,10.4435,6.5867,8.5484,6.5867,4.5565,6.5867,7.4194,6.5867,3.4476,6.5867,4.0524,6.5867,3.6895,6.5867,5.3024,6.5867,3.2863,6.5867,5.7661,6.5867,7.0766,6.5867,7.3992,6.5867,9.4556,6.5867,6.5323,6.5867,4.0524,6.5867,8.3871,6.5867,6.8548,6.5867,-1.5524
6.59,3.7298,6.59,4.2742,6.59,5.0403,6.59,6.5726,6.59,8.004,6.59,5.4946,6.59,5.5444,6.59,-0.121,6.59,10.3427,6.59,8.629,6.59,4.5968,6.59,7.2984,6.59,3.4073,6.59,4.0927,6.59,3.6895,6.59,5.3831,6.59,3.3266,6.59,5.7661,6.59,7.0363,6.59,7.4597,6.59,9.5766,6.59,6.8347,6.59,4.1129,6.59,8.6895,6.59,6.6129,6.59,-1.3508
6.5933,4.0121,6.5933,4.1935,6.5933,5.0202,6.5933,6.5524,6.5933,8.1855,6.5933,5.4814,6.5933,5.5444,6.5933,-0.3226,6.5933,10.0605,6.5933,8.4073,6.5933,4.6169,6.5933,7.3185,6.5933,3.5685,6.5933,4.2944,6.5933,3.8105,6.5933,5.4435,6.5933,3.5484,6.5933,5.9073,6.5933,6.9153,6.5933,7.2782,6.5933,9.6371,6.5933,6.4113,6.5933,4.0323,6.5933,8.7702,6.5933,6.5927,6.5933,-1.0887
6.5967,3.7903,6.5967,4.3145,6.5967,5.1613,6.5967,6.4919,6.5967,8.0242,6.5967,5.4683,6.5967,5.6452,6.5967,-0.1815,6.5967,10.1008,6.5967,8.5887,6.5967,4.6774,6.5967,7.3185,6.5967,3.5081,6.5967,4.1532,6.5967,3.8306,6.5967,5.5645,6.5967,3.3871,6.5967,5.8871,6.5967,7.0161,6.5967,7.5202,6.5967,9.7782,6.5967,6.6532,6.5967,4.0927,6.5967,8.6089,6.5967,6.4718,6.5967,-1.129
6.6,3.9315,6.6,4.375,6.6,5.2016,6.6,6.6129,6.6,8.3266,6.6,5.4552,6.6,5.4839,6.6,0.0,6.6,10.4435,6.6,8.5887,6.6,4.5161,6.6,7.4597,6.6,3.5081,6.6,4.0927,6.6,3.8105,6.6,5.5242,6.6,3.2863,6.6,5.9476,6.6,7.0565,6.6,7.3992,6.6,9.6976,6.6,6.371,6.6,4.1532,6.6,8.629,6.6,6.6331,6.6,-0.9274
6.6033,3.871,6.6033,4.2339,6.6033,5.1613,6.6033,6.5323,6.6033,8.5887,6.6033,5.4421,6.6033,5.6048,6.6033,0.0605,6.6033,10.5242,6.6033,8.4073,6.6033,4.5565,6.6033,7.4194,6.6033,3.5282,6.6033,4.2137,6.6033,3.8105,6.6033,5.5444,6.6033,3.2661,6.6033,5.9274,6.6033,6.875,6.6033,7.2984,6.6033,9.6976,6.6033,6.5121,6.6033,4.1129,6.6033,8.6492,6.6033,6.6129,6.6033,-1.0887
6.6067,4.0726,6.6067,4.2137,6.6067,5.121,6.6067,6.4718,6.6067,8.3669,6.6067,5.4289,6.6067,5.6855,6.6067,0.0202,6.6067,11.0081,6.6067,8.6089,6.6067,4.7379,6.6067,7.3387,6.6067,3.5081,6.6067,4.3347,6.6067,3.8508,6.6067,5.4234,6.6067,3.5685,6.6067,5.8871,6.6067,7.2581,6.6067,7.6411,6.6067,9.6976,6.6067,6.6734,6.6067,4.0927,6.6067,8.7097,6.6067,6.6734,6.6067,-0.6048
6.61,3.7702,6.61,4.375,6.61,5.121,6.61,6.4919,6.61,8.6895,6.61,5.4158,6.61,5.625,6.61,0.0202,6.61,10.8266,6.61,8.5282,6.61,4.7581,6.61,7.4194,6.61,3.7702,6.61,4.2944,6.61,3.8508,6.61,5.4435,6.61,3.3871,6.61,5.9476,6.61,7.1169,6.61,7.379,6.61,9.9798,6.61,6.7742,6.61,4.1532,6.61,8.629,6.61,6.7944,6.61,-1.0685
6.6133,3.9919,6.6133,4.2339,6.6133,5.0806,6.6133,6.4516,6.6133,8.5282,6.6133,5.4027,6.6133,5.625,6.6133,0.0403,6.6133,10.6452,6.6133,8.7097,6.6133,4.6169,6.6133,7.379,6.6133,3.5685,6.6133,4.3145,6.6133,3.8911,6.6133,5.504,6.6133,3.5887,6.6133,5.9476,6.6133,6.7742,6.6133,7.5403,6.6133,9.7782,6.6133,6.7339,6.6133,4.1935,6.6133,8.6694,6.6133,6.8548,6.6133,-1.0484
6.6167,3.7298,6.6167,4.2339,6.6167,5.121,6.6167,6.5927,6.6167,8.7097,6.6167,5.3896,6.6167,5.6855,6.6167,0.2419,6.6167,10.4234,6.6167,8.5887,6.6167,4.8992,6.6167,7.4798,6.6167,3.6492,6.6167,4.2339,6.6167,3.9315,6.6167,5.625,6.6167,3.4073,6.6167,6.25,6.6167,6.9758,6.6167,7.7218,6.6167,9.8185,6.6167,6.5524,6.6167,4.0726,6.6167,8.7097,6.6167,6.7742,6.6167,-0.9073
6.62,3.75,6.62,4.4556,6.62,5.0403,6.62,6.5121,6.62,8.5887,6.62,5.3764,6.62,5.7258,6.62,0.3226,6.62,10.7258,6.62,8.5484,6.62,4.8387,6.62,7.4798,6.62,3.7903,6.62,4.254,6.62,3.871,6.62,5.5242,6.62,3.7298,6.62,6.0282,6.62,6.7944,6.62,7.379,6.62,9.6976,6.62,6.8347,6.62,4.2137,6.62,8.8508,6.62,6.8548,6.62,-1.0887
6.6233,3.8306,6.6233,4.2944,6.6233,5.2016,6.6233,6.5323,6.6233,8.6895,6.6233,5.3633,6.6233,5.7661,6.6233,0.1815,6.6233,11.0282,6.6233,8.4879,6.6233,4.8387,6.6233,7.4798,6.6233,3.6895,6.6233,4.3145,6.6233,3.871,6.6233,5.5242,6.6233,3.6089,6.6233,5.9879,6.6233,7.1371,6.6233,7.621,6.6233,10.0,6.6233,6.7137,6.6233,4.2339,6.6233,8.7097,6.6233,6.8548,6.6233,-0.8871
6.6267,4.0121,6.6267,4.3952,6.6267,5.3831,6.6267,6.5524,6.6267,8.7903,6.6267,5.3502,6.6267,5.7258,6.6267,0.3427,6.6267,10.6048,6.6267,8.4879,6.6267,4.8589,6.6267,7.5806,6.6267,3.6694,6.6267,4.4153,6.6267,3.9516,6.6267,5.6048,6.6267,3.629,6.6267,5.9677,6.6267,6.9153,6.6267,7.4597,6.6267,10.0202,6.6267,6.8145,6.6267,4.1935,6.6267,8.7903,6.6267,6.7742,6.6267,-0.8266
6.63,3.9516,6.63,4.4556,6.63,5.2621,6.63,6.6129,6.63,8.8911,6.63,5.3371,6.63,5.9073,6.63,0.1613,6.63,10.6452,6.63,8.5887,6.63,4.6976,6.63,7.3992,6.63,3.7298,6.63,4.4355,6.63,3.8105,6.63,5.5242,6.63,3.75,6.63,5.9274,6.63,7.0161,6.63,7.5605,6.63,9.9798,6.63,6.6734,6.63,4.3347,6.63,8.8508,6.63,6.8952,6.63,-0.8065
6.6333,3.871,6.6333,4.5363,6.6333,5.3024,6.6333,6.6129,6.6333,8.5484,6.6333,5.3239,6.6333,5.6452,6.6333,0.3024,6.6333,10.5847,6.6333,8.6492,6.6333,4.9194,6.6333,7.6008,6.6333,3.8911,6.6333,4.375,6.6333,3.871,6.6333,5.5847,6.6333,3.7298,6.6333,5.9879,6.6333,6.9355,6.6333,7.7016,6.6333,9.5161,6.6333,6.7742,6.6333,4.2944,6.6333,8.7903,6.6333,7.0161,6.6333,-0.8871
6.6367,3.6895,6.6367,4.4153,6.6367,5.2823,6.6367,6.5524,6.6367,9.0524,6.6367,5.3108,6.6367,5.8468,6.6367,0.1815,6.6367,10.8266,6.6367,8.6895,6.6367,4.9194,6.6367,7.7016,6.6367,3.8508,6.6367,4.2944,6.6367,3.9113,6.6367,5.5645,6.6367,3.5484,6.6367,5.9476,6.6367,7.3185,6.6367,7.5605,6.6367,9.8992,6.6367,6.9355,6.6367,4.3145,6.6367,8.8911,6.6367,6.8952,6.6367,-0.8065
6.64,4.0524,6.64,4.2742,6.64,5.3831,6.64,6.6129,6.64,8.5887,6.64,5.2977,6.64,5.8266,6.64,0.4637,6.64,10.7661,6.64,8.7097,6.64,4.9597,6.64,7.5806,6.64,3.6694,6.64,4.4153,6.64,3.9113,6.64,5.6048,6.64,3.5081,6.64,5.9274,6.64,7.7016,6.64,7.5202,6.64,9.8589,6.64,6.7944,6.64,4.2339,6.64,8.7903,6.64,6.9758,6.64,-0.7863
6.6433,3.9315,6.6433,4.5565,6.6433,5.2419,6.6433,6.5524,6.6433,9.0323,6.6433,5.2846,6.6433,5.7863,6.6433,0.3629,6.6433,10.1815,6.6433,8.8911,6.6433,4.9194,6.6433,7.6815,6.6433,3.9718,6.6433,4.3952,6.6433,3.9113,6.6433,5.5444,6.6433,3.4879,6.6433,5.9879,6.6433,8.1452,6.6433,7.5403,6.6433,9.9194,6.6433,6.6734,6.6433,4.2742,6.6433,8.8306,6.6433,6.9355,6.6433,-0.9476
6.6467,3.8508,6.6467,4.4556,6.6467,5.2419,6.6467,6.5323,6.6467,9.0927,6.6467,5.2714,6.6467,5.8669,6.6467,0.4435,6.6467,10.6452,6.6467,8.4476,6.6467,4.8387,6.6467,7.5806,6.6467,3.9113,6.6467,4.3548,6.6467,4.0524,6.6467,5.6452,6.6467,3.75,6.6467,6.0685,6.6467,8.4476,6.6467,7.5202,6.6467,9.8387,6.6467,6.8145,6.6467,4.3145,6.6467,8.9718,6.6467,6.7944,6.6467,-0.7056
6.65,4.1532,6.65,4.4355,6.65,5.2621,6.65,6.6331,6.65,8.9516,6.65,5.2583,6.65,6.129,6.65,0.3831,6.65,10.504,6.65,8.7298,6.65,5.0605,6.65,7.7823,6.65,3.8508,6.65,4.3952,6.65,3.9516,6.65,5.6048,6.65,3.7903,6.65,5.9073,6.65,8.9113,6.65,7.7016,6.65,10.1815,6.65,6.8145,6.65,4.375,6.65,8.9718,6.65,7.0161,6.65,-0.6452
6.6533,3.9315,6.6533,4.4556,6.6533,5.2823,6.6533,6.7339,6.6533,9.0726,6.6533,5.2452,6.6533,5.9274,6.6533,0.6452,6.6533,10.4032,6.6533,8.5484,6.6533,5.0806,6.6533,7.8831,6.6533,4.0323,6.6533,4.4153,6.6533,4.0323,6.6533,5.7258,6.6533,3.7702,6.6533,6.0081,6.6533,8.5081,6.6533,7.6411,6.6533,9.9798,6.6533,6.8548,6.6533,4.2944,6.6533,8.9718,6.6533,7.0565,6.6533,-0.5847
6.6567,4.0927,6.6567,4.5161,6.6567,5.3831,6.6567,6.6935,6.6567,9.2742,6.6567,5.2321,6.6567,6.0282,6.6567,0.4637,6.6567,10.3629,6.6567,8.7903,6.6567,5.1008,6.6567,7.8427,6.6567,3.9315,6.6567,4.496,6.6567,4.0323,6.6567,5.6653,6.6567,3.6492,6.6567,6.129,6.6567,8.6694,6.6567,7.6815,6.6567,10.0,6.6567,6.8548,6.6567,4.375,6.6567,8.9718,6.6567,6.875,6.6567,-0.5847
6.66,4.0524,6.66,4.6169,6.66,5.3427,6.66,6.6129,6.66,9.1935,6.66,5.2189,6.66,6.0282,6.66,0.625,6.66,10.2823,6.66,8.6895,6.66,4.9798,6.66,7.9234,6.66,3.8911,6.66,4.4355,6.66,4.0726,6.66,5.8065,6.66,3.6492,6.66,6.0484,6.66,8.629,6.66,7.5605,6.66,9.7984,6.66,6.9758,6.66,4.375,6.66,9.0927,6.66,6.9556,6.66,-0.7056
6.6633,3.9718,6.6633,4.5363,6.6633,5.4839,6.6633,6.754,6.6633,9.1532,6.6633,5.2058,6.6633,5.9879,6.6633,0.5444,6.6633,10.5242,6.6633,8.6089,6.6633,4.9798,6.6633,7.8226,6.6633,4.0323,6.6633,4.3952,6.6633,3.9718,6.6633,5.7661,6.6633,3.8105,6.6633,5.9879,6.6633,8.3266,6.6633,7.621,6.6633,9.879,6.6633,6.9355,6.6633,4.4758,6.6633,9.0726,6.6633,6.9556,6.6633,-0.6855
6.6667,4.0323,6.6667,4.1935,6.6667,5.5242,6.6667,6.6331,6.6667,9.254,6.6667,5.1927,6.6667,6.0484,6.6667,0.625,6.6667,10.9476,6.6667,8.7702,6.6667,5.1815,6.6667,7.9032,6.6667,3.9516,6.6667,4.4758,6.6667,4.0323,6.6667,5.7661,6.6667,3.8508,6.6667,6.2702,6.6667,8.3669,6.6667,7.8024,6.6667,9.9597,6.6667,7.2379,6.6667,4.4556,6.6667,8.9315,6.6667,6.9355,6.6667,-0.6855
6.67,4.1129,6.67,4.6573,6.67,5.3024,6.67,6.5726,6.67,9.0726,6.67,5.1796,6.67,6.129,6.67,0.8065,6.67,10.9073,6.67,8.6089,6.67,5.0202,6.67,7.9032,6.67,3.8911,6.67,4.5968,6.67,3.9718,6.67,5.7258,6.67,3.8105,6.67,6.0887,6.67,8.3065,6.67,7.7823,6.67,10.0605,6.67,7.5806,6.67,4.3548,6.67,8.8911,6.67,6.9556,6.67,-0.746
6.6733,4.1129,6.6733,4.8387,6.6733,5.504,6.6733,6.7742,6.6733,9.2944,6.6733,5.1664,6.6733,6.0282,6.6733,0.7863,6.6733,10.7056,6.6733,8.5484,6.6733,5.0,6.6733,7.9839,6.6733,3.9718,6.6733,4.5565,6.6733,4.0121,6.6733,5.6855,6.6733,4.0524,6.6733,6.1089,6.6733,8.4073,6.6733,7.8226,6.6733,9.9597,6.6733,7.8226,6.6733,4.4355,6.6733,8.9113,6.6733,6.9355,6.6733,-0.5847
6.6767,4.2339,6.6767,4.5968,6.6767,5.4435,6.6767,7.0968,6.6767,9.0121,6.6767,5.1533,6.6767,6.0685,6.6767,0.7863,6.6767,10.4435,6.6767,8.4677,6.6767,5.3629,6.6767,8.1855,6.6767,4.0524,6.6767,4.5766,6.6767,4.0323,6.6767,5.746,6.6767,4.3952,6.6767,6.1694,6.6767,8.246,6.6767,7.7016,6.6767,10.1008,6.6767,7.7218,6.6767,4.5766,6.6767,8.5081,6.6767,6.9556,6.6767,-0.504
6.68,4.1532,6.68,4.5363,6.68,5.5444,6.68,7.4194,6.68,9.5968,6.68,5.1402,6.68,6.1694,6.68,0.7258,6.68,10.5712,6.68,8.4879,6.68,4.9597,6.68,7.8226,6.68,4.0323,6.68,4.5161,6.68,4.1129,6.68,5.8468,6.68,4.7581,6.68,6.0484,6.68,8.2863,6.68,7.8226,6.68,10.3226,6.68,7.5,6.68,4.6169,6.68,8.246,6.68,7.0565,6.68,-0.4637
6.6833,4.0323,6.6833,4.7782,6.6833,5.4435,6.6833,7.6411,6.6833,9.496,6.6833,5.1271,6.6833,6.129,6.6833,0.8669,6.6833,10.6989,6.6833,8.7097,6.6833,5.121,6.6833,8.1048,6.6833,4.1331,6.6833,4.5363,6.6833,4.0121,6.6833,5.8266,6.6833,5.1008,6.6833,6.1694,6.6833,8.4677,6.6833,7.5403,6.6833,10.3226,6.6833,7.2984,6.6833,4.5565,6.6833,7.9234,6.6833,7.0363,6.6833,-0.5444
6.6867,4.1331,6.6867,4.7782,6.6867,5.4435,6.6867,7.621,6.6867,9.2742,6.6867,5.1139,6.6867,6.2298,6.6867,0.9073,6.6867,10.8266,6.6867,8.5081,6.6867,5.0806,6.6867,8.1653,6.6867,4.1331,6.6867,4.4758,6.6867,4.0726,6.6867,5.6855,6.6867,4.9798,6.6867,6.0081,6.6867,8.4073,6.6867,7.9032,6.6867,10.3629,6.6867,7.1169,6.6867,4.5766,6.6867,7.9032,6.6867,7.1169,6.6867,-0.6048
6.69,4.1129,6.69,4.6371,6.69,5.4637,6.69,7.2177,6.69,9.6371,6.69,5.1008,6.69,6.1089,6.69,0.9274,6.69,10.4839,6.69,8.6089,6.69,5.3024,6.69,8.0847,6.69,4.2944,6.69,4.5968,6.69,4.1532,6.69,5.8266,6.69,5.0605,6.69,6.2298,6.69,8.3871,6.69,7.8629,6.69,11.0081,6.69,7.4194,6.69,4.5565,6.69,8.004,6.69,7.0766,6.69,-0.3629
6.6933,4.3548,6.6933,4.5968,6.6933,5.4839,6.6933,7.2379,6.6933,9.6976,6.6933,5.0,6.6933,6.1895,6.6933,0.9073,6.6933,10.7258,6.6933,8.7298,6.6933,5.2218,6.6933,8.246,6.6933,4.1532,6.6933,4.5968,6.6933,4.0927,6.6933,5.8871,6.6933,4.8185,6.6933,6.0685,6.6933,8.4274,6.6933,7.4798,6.6933,10.8266,6.6933,7.3992,6.6933,4.496,6.6933,8.125,6.6933,6.9556,6.6933,-0.4839
6.6967,4.254,6.6967,4.6573,6.6967,5.504,6.6967,7.2581,6.6967,9.8387,6.6967,5.1411,6.6967,6.2298,6.6967,0.9677,6.6967,10.6855,6.6967,8.6492,6.6967,5.2823,6.6967,8.1452,6.6967,4.0927,6.6967,4.6573,6.6967,4.1532,6.6967,5.8871,6.6967,4.6573,6.6967,6.2903,6.6967,8.3065,6.6967,7.7621,6.6967,10.7661,6.6967,7.5202,6.6967,4.496,6.6967,8.2056,6.6967,7.2379,6.6967,-0.4435
6.7,4.1935,6.7,4.8992,6.7,5.5242,6.7,7.2581,6.7,9.7581,6.7,5.0806,6.7,6.2097,6.7,1.0484,6.7,10.6855,6.7,8.6492,6.7,5.2621,6.7,8.1048,6.7,4.254,6.7,4.7984,6.7,4.1331,6.7,5.8468,6.7,4.7984,6.7,6.1895,6.7,8.4677,6.7,7.8427,6.7,10.9073,6.7,7.4798,6.7,4.5161,6.7,8.246,6.7,7.2379,6.7,-0.4637
6.7033,4.254,6.7033,4.8185,6.7033,5.5444,6.7033,7.2984,6.7033,9.7379,6.7033,5.0202,6.7033,6.2298,6.7033,0.9879,6.7033,10.5444,6.7033,8.7298,6.7033,5.3024,6.7033,8.0645,6.7033,4.3347,6.7033,5.1613,6.7033,4.1734,6.7033,5.8871,6.7033,4.8387,6.7033,6.2097,6.7033,8.5081,6.7033,7.8427,6.7033,11.0484,6.7033,7.5202,6.7033,4.6573,6.7033,8.2056,6.7033,7.0363,6.7033,-0.4234
6.7067,4.3145,6.7067,4.8387,6.7067,5.7056,6.7067,7.4798,6.7067,9.8992,6.7067,5.1411,6.7067,6.3306,6.7067,0.9274,6.7067,10.6855,6.7067,8.8105,6.7067,5.4637,6.7067,8.3468,6.7067,4.2944,6.7067,5.4839,6.7067,4.1331,6.7067,5.8669,6.7067,4.8387,6.7067,6.3508,6.7067,8.75,6.7067,7.8427,6.7067,11.0685,6.7067,7.7218,6.7067,4.7177,6.7067,8.1452,6.7067,7.1976,6.7067,-0.4637
6.71,4.4355,6.71,4.6976,6.71,5.5242,6.71,7.2984,6.71,9.7581,6.71,4.9597,6.71,6.2298,6.71,1.129,6.71,10.4234,6.71,8.5685,6.71,5.2823,6.71,8.5081,6.71,4.2742,6.71,5.7863,6.71,4.1129,6.71,5.8871,6.71,4.8992,6.71,6.2702,6.71,8.5484,6.71,7.9032,6.71,10.9879,6.71,7.6613,6.71,4.7177,6.71,8.3468,6.71,7.1169,6.71,-0.4435
6.7133,4.2742,6.7133,4.7984,6.7133,5.8871,6.7133,7.3992,6.7133,9.7581,6.7133,5.4637,6.7133,6.3911,6.7133,1.1492,6.7133,10.4032,6.7133,8.7097,6.7133,5.3226,6.7133,8.4476,6.7133,4.3952,6.7133,5.8468,6.7133,4.1331,6.7133,5.8871,6.7133,4.8589,6.7133,6.129,6.7133,8.5081,6.7133,7.9435,6.7133,11.129,6.7133,7.6008,6.7133,4.6169,6.7133,8.2056,6.7133,7.2379,6.7133,-0.3629
6.7167,4.1129,6.7167,4.7581,6.7167,5.6653,6.7167,7.3185,6.7167,9.7984,6.7167,5.6048,6.7167,6.1895,6.7167,1.1895,6.7167,10.5242,6.7167,8.8508,6.7167,5.3629,6.7167,8.2863,6.7167,4.375,6.7167,5.9073,6.7167,4.2137,6.7167,5.8468,6.7167,4.9395,6.7167,6.1089,6.7167,8.5887,6.7167,7.8427,6.7167,11.129,6.7167,7.6008,6.7167,4.6573,6.7167,8.2258,6.7167,7.1573,6.7167,-0.4839
6.72,4.2339,6.72,4.8589,6.72,5.9274,6.72,7.3387,6.72,9.9597,6.72,5.4234,6.72,6.2702,6.72,1.1895,6.72,10.7258,6.72,8.8105,6.72,5.3831,6.72,8.3669,6.72,4.4153,6.72,5.8669,6.72,4.1532,6.72,5.9073,6.72,4.9194,6.72,6.2097,6.72,8.5685,6.72,7.8024,6.72,9.9395,6.72,7.4395,6.72,4.7177,6.72,8.3065,6.72,7.2782,6.72,-0.3629
6.7233,4.5363,6.7233,4.6573,6.7233,5.5847,6.7233,7.5806,6.7233,9.9798,6.7233,5.5242,6.7233,6.2702,6.7233,1.2298,6.7233,10.7863,6.7233,8.9113,6.7233,5.4032,6.7233,8.4677,6.7233,4.254,6.7233,5.746,6.7233,4.1734,6.7233,5.8871,6.7233,4.879,6.7233,6.2097,6.7233,8.6694,6.7233,8.0444,6.7233,9.1935,6.7233,7.8226,6.7233,4.5968,6.7233,8.0847,6.7233,7.3589,6.7233,-0.2218
6.7267,4.4153,6.7267,4.6976,6.7267,5.8065,6.7267,7.5403,6.7267,10.1411,6.7267,5.5645,6.7267,6.2298,6.7267,1.3508,6.7267,10.4637,6.7267,9.0121,6.7267,5.3629,6.7267,8.5887,6.7267,3.9718,6.7267,5.8669,6.7267,4.1734,6.7267,5.9073,6.7267,4.8589,6.7267,6.3105,6.7267,8.7097,6.7267,7.9839,6.7267,8.8306,6.7267,7.4597,6.7267,4.7782,6.7267,8.1855,6.7267,7.1774,6.7267,-0.3427
6.73,4.375,6.73,4.7379,6.73,5.7258,6.73,7.621,6.73,10.1815,6.73,5.5242,6.73,6.3508,6.73,1.25,6.73,10.5242,6.73,8.5887,6.73,5.2419,6.73,8.4879,6.73,3.8306,6.73,5.7056,6.73,4.2137,6.73,5.9274,6.73,4.9395,6.73,6.3105,6.73,8.629,6.73,7.9839,6.73,8.8508,6.73,7.5202,6.73,4.9194,6.73,8.246,6.73,7.3185,6.73,-0.2419
6.7333,4.3952,6.7333,5.0403,6.7333,5.7661,6.7333,7.5202,6.7333,10.2823,6.7333,5.5242,6.7333,6.371,6.7333,1.2903,6.7333,11.0282,6.7333,8.5685,6.7333,5.3831,6.7333,8.3266,6.7333,3.8306,6.7333,5.8065,6.7333,4.254,6.7333,5.9677,6.7333,4.8992,6.7333,6.4718,6.7333,8.6089,6.7333,8.0444,6.7333,9.5766,6.7333,7.6613,6.7333,5.1008,6.7333,8.1855,6.7333,7.4395,6.7333,-0.2419
6.7367,4.4758,6.7367,5.121,6.7367,5.6653,6.7367,7.5403,6.7367,10.121,6.7367,5.2823,6.7367,6.371,6.7367,1.2298,6.7367,10.4637,6.7367,8.7298,6.7367,5.5645,6.7367,8.4677,6.7367,3.9315,6.7367,5.7258,6.7367,4.1734,6.7367,5.9073,6.7367,5.0202,6.7367,6.3306,6.7367,8.7298,6.7367,7.9839,6.7367,9.7782,6.7367,7.7016,6.7367,5.2621,6.7367,8.2258,6.7367,7.3992,6.7367,-0.1815
6.74,4.5161,6.74,4.9395,6.74,5.9677,6.74,7.5605,6.74,10.3024,6.74,5.5847,6.74,6.3306,6.74,1.3508,6.74,10.4032,6.74,8.7298,6.74,5.4032,6.74,8.5081,6.74,4.1331,6.74,5.6452,6.74,4.1935,6.74,6.0081,6.74,4.9597,6.74,6.3508,6.74,8.4677,6.74,8.0645,6.74,9.9597,6.74,7.7621,6.74,5.2218,6.74,8.246,6.74,7.2984,6.74,0.0202
6.7433,4.4556,6.7433,4.9597,6.7433,5.8065,6.7433,7.5605,6.7433,10.0605,6.7433,5.7056,6.7433,6.4315,6.7433,1.4113,6.7433,9.8387,6.7433,8.9113,6.7433,5.3831,6.7433,8.5887,6.7433,4.2944,6.7433,5.8266,6.7433,4.2339,6.7433,6.0887,6.7433,5.0605,6.7433,6.2298,6.7433,8.6492,6.7433,7.9435,6.7433,9.7984,6.7433,7.7823,6.7433,5.1008,6.7433,8.3065,6.7433,7.379,6.7433,0.0202
