x1_PDPW112,y1_PDPW112,x2_PDPW112,y2_PDPW112,x1_PDQE107,y1_PDQE107,x2_PDQE107,y2_PDQE107,x1_PDPY101,y1_PDPY101,x2_PDPY101,y2_PDPY101,x1_PDQE108,y1_PDQE108,x2_PDQE108,y2_PDQE108,x1_PDQE115,y1_PDQE115,x2_PDQE115,y2_PDQE115,x1_PDQE112,y1_PDQE112,x2_PDQE112,y2_PDQE112,x1_PDQE113,y1_PDQE113,x2_PDQE113,y2_PDQE113,x1_PDPW107,y1_PDPW107,x2_PDPW107,y2_PDPW107,x1_PDPW106,y1_PDPW106,x2_PDPW106,y2_PDPW106,x1_PDPW111,y1_PDPW111,x2_PDPW111,y2_PDPW111,x1_PDPW110,y1_PDPW110,x2_PDPW110,y2_PDPW110,x1_PDQE104,y1_PDQE104,x2_PDQE104,y2_PDQE104,x1_PDQE105,y1_PDQE105,x2_PDQE105,y2_PDQE105,x1_PDQE102,y1_PDQE102,x2_PDQE102,y2_PDQE102,x1_PDPW102,y1_PDPW102,x2_PDPW102,y2_PDPW102
22.19,8.3871,22.19,7.9234,22.19,11.3105,22.19,7.2177,22.19,9.0726,22.19,7.8831,22.19,10.3226,22.19,11.2556,22.19,7.8831,22.19,7.621,22.19,7.4597,22.19,8.125,22.19,7.8825,22.19,7.7016,22.19,7.3992,22.19,7.0363,22.19,7.0161,22.19,6.0685,22.19,6.8145,22.19,6.5323,22.19,7.1573,22.19,7.8831,22.19,8.004,22.19,6.8548,22.19,8.5887,22.19,7.4194,22.19,7.6411,22.19,7.9435,22.19,7.0968,22.19,7.4597
22.1933,8.246,22.1933,7.8024,22.1933,10.8871,22.1933,7.5403,22.1933,9.0121,22.1933,7.6613,22.1933,10.1411,22.1933,11.2594,22.1933,7.7419,22.1933,8.1048,22.1933,7.3185,22.1933,8.0444,22.1933,7.8904,22.1933,7.6815,22.1933,7.3387,22.1933,7.1169,22.1933,6.9355,22.1933,6.0484,22.1933,6.9556,22.1933,6.7339,22.1933,6.9355,22.1933,7.8831,22.1933,7.9234,22.1933,6.6331,22.1933,8.6694,22.1933,7.5605,22.1933,7.1774,22.1933,7.7823,22.1933,7.1573,22.1933,7.4597
22.1967,8.6492,22.1967,7.8024,22.1967,10.9274,22.1967,7.7218,22.1967,8.8911,22.1967,7.7823,22.1967,10.3831,22.1967,11.2633,22.1967,7.6411,22.1967,7.8629,22.1967,7.3387,22.1967,8.246,22.1967,7.8983,22.1967,7.2581,22.1967,7.621,22.1967,7.0161,22.1967,6.996,22.1967,6.1694,22.1967,7.0565,22.1967,6.6331,22.1967,7.2782,22.1967,7.6008,22.1967,8.1855,22.1967,6.9355,22.1967,8.9315,22.1967,7.6613,22.1967,7.5,22.1967,8.0847,22.1967,6.9153,22.1967,7.4194
22.2,8.6895,22.2,8.004,22.2,11.0484,22.2,7.6411,22.2,9.1935,22.2,7.8831,22.2,10.0605,22.2,11.2672,22.2,7.5403,22.2,7.9839,22.2,7.1573,22.2,8.1452,22.2,7.9063,22.2,7.6613,22.2,7.5403,22.2,7.0968,22.2,6.9556,22.2,6.0685,22.2,6.996,22.2,6.5927,22.2,6.8347,22.2,7.4798,22.2,8.1855,22.2,6.7137,22.2,8.4677,22.2,7.2984,22.2,7.7419,22.2,7.7218,22.2,7.0968,22.2,7.8024
22.2033,8.629,22.2033,7.8427,22.2033,10.8669,22.2033,7.5806,22.2033,8.9718,22.2033,7.9637,22.2033,10.3831,22.2033,11.271,22.2033,7.8024,22.2033,8.1048,22.2033,7.2177,22.2033,7.7016,22.2033,7.9142,22.2033,7.379,22.2033,7.5605,22.2033,7.1371,22.2033,6.8952,22.2033,6.0685,22.2033,6.996,22.2033,6.5524,22.2033,7.4395,22.2033,7.621,22.2033,7.9435,22.2033,6.7742,22.2033,8.5685,22.2033,7.4798,22.2033,7.3992,22.2033,7.7218,22.2033,7.0968,22.2033,7.7823
22.2067,8.9113,22.2067,8.004,22.2067,10.7863,22.2067,8.004,22.2067,8.9718,22.2067,8.0242,22.2067,10.1613,22.2067,11.2749,22.2067,8.0242,22.2067,8.004,22.2067,7.0161,22.2067,8.4677,22.2067,7.9222,22.2067,7.2177,22.2067,7.5,22.2067,7.1573,22.2067,6.9758,22.2067,6.25,22.2067,6.875,22.2067,6.6734,22.2067,7.2379,22.2067,7.5403,22.2067,7.8226,22.2067,6.5323,22.2067,8.5282,22.2067,7.6008,22.2067,7.379,22.2067,7.8427,22.2067,7.0968,22.2067,7.621
22.21,8.9113,22.21,7.8024,22.21,10.9073,22.21,8.3266,22.21,9.1129,22.21,7.9637,22.21,10.2823,22.21,11.2787,22.21,7.8831,22.21,8.1048,22.21,7.3992,22.21,8.004,22.21,7.9301,22.21,7.3185,22.21,7.5,22.21,7.0363,22.21,6.9556,22.21,6.25,22.21,6.7944,22.21,6.6734,22.21,7.3185,22.21,7.8226,22.21,8.125,22.21,6.6935,22.21,8.4677,22.21,7.4395,22.21,7.5605,22.21,8.1653,22.21,7.2984,22.21,7.8226
22.2133,8.9718,22.2133,8.125,22.2133,10.9274,22.2133,7.9637,22.2133,9.0524,22.2133,8.1048,22.2133,10.0202,22.2133,11.2826,22.2133,7.6815,22.2133,7.7419,22.2133,7.379,22.2133,7.9839,22.2133,7.938,22.2133,7.7621,22.2133,7.4395,22.2133,7.1371,22.2133,6.9153,22.2133,6.1895,22.2133,6.9758,22.2133,6.6331,22.2133,6.9758,22.2133,8.1653,22.2133,8.1855,22.2133,6.754,22.2133,8.4073,22.2133,7.5806,22.2133,7.7823,22.2133,7.6008,22.2133,7.3185,22.2133,7.7621
22.2167,8.9113,22.2167,8.2056,22.2167,10.9879,22.2167,7.6815,22.2167,8.871,22.2167,7.9435,22.2167,10.2621,22.2167,11.2865,22.2167,7.7218,22.2167,8.004,22.2167,7.5202,22.2167,8.1452,22.2167,7.946,22.2167,7.7621,22.2167,7.379,22.2167,7.1371,22.2167,6.9556,22.2167,6.2097,22.2167,6.875,22.2167,6.6734,22.2167,6.5726,22.2167,7.8226,22.2167,8.0645,22.2167,6.7944,22.2167,8.5685,22.2167,7.5403,22.2167,7.5,22.2167,7.9839,22.2167,7.2177,22.2167,7.7016
22.22,8.75,22.22,8.2661,22.22,11.3306,22.22,8.0847,22.22,8.9315,22.22,7.8831,22.22,10.5444,22.22,11.2903,22.22,8.0645,22.22,8.0444,22.22,7.4597,22.22,7.5,22.22,7.9539,22.22,7.379,22.22,7.6008,22.22,6.996,22.22,6.9153,22.22,6.1492,22.22,7.0565,22.22,6.6331,22.22,6.8548,22.22,7.8831,22.22,8.2258,22.22,6.8145,22.22,8.75,22.22,7.6815,22.22,7.5605,22.22,7.6411,22.22,7.2984,22.22,7.8226
22.2233,8.75,22.2233,8.2258,22.2233,11.1694,22.2233,8.6089,22.2233,9.2137,22.2233,7.9637,22.2233,10.1613,22.2233,11.25,22.2233,7.5605,22.2233,7.9435,22.2233,7.5403,22.2233,7.9032,22.2233,7.9619,22.2233,7.8629,22.2233,7.5605,22.2233,7.0766,22.2233,6.9153,22.2233,6.2097,22.2233,7.0363,22.2233,6.7137,22.2233,6.2702,22.2233,7.8226,22.2233,8.0242,22.2233,6.8548,22.2233,8.629,22.2233,7.6411,22.2233,8.004,22.2233,8.3266,22.2233,7.1976,22.2233,7.621
22.2267,8.7903,22.2267,8.004,22.2267,10.9677,22.2267,7.9637,22.2267,9.0524,22.2267,7.9839,22.2267,10.504,22.2267,10.8468,22.2267,7.5,22.2267,8.2661,22.2267,7.6613,22.2267,8.0847,22.2267,7.9698,22.2267,7.7823,22.2267,7.6411,22.2267,7.1774,22.2267,7.0161,22.2267,6.1895,22.2267,6.8952,22.2267,6.6129,22.2267,6.5524,22.2267,7.6008,22.2267,8.1452,22.2267,6.754,22.2267,8.7903,22.2267,7.7218,22.2267,7.5202,22.2267,8.3669,22.2267,7.2581,22.2267,7.7823
22.23,8.9113,22.23,8.2056,22.23,11.25,22.23,8.1452,22.23,8.9718,22.23,7.7621,22.23,10.4435,22.23,11.1694,22.23,7.6411,22.23,8.004,22.23,7.7621,22.23,7.9637,22.23,7.9778,22.23,7.8024,22.23,7.6411,22.23,7.2581,22.23,7.2581,22.23,6.2298,22.23,7.0766,22.23,6.6532,22.23,6.5927,22.23,7.7621,22.23,8.0242,22.23,6.875,22.23,8.5685,22.23,7.7218,22.23,7.9435,22.23,7.5202,22.23,7.1976,22.23,7.8024
22.2333,8.7702,22.2333,8.1653,22.2333,11.25,22.2333,7.9234,22.2333,9.0121,22.2333,7.9032,22.2333,10.2419,22.2333,11.3105,22.2333,7.6411,22.2333,7.7016,22.2333,7.5605,22.2333,7.8226,22.2333,7.9857,22.2333,7.7016,22.2333,7.5,22.2333,7.0968,22.2333,7.4597,22.2333,6.1492,22.2333,7.0161,22.2333,6.6935,22.2333,6.2702,22.2333,7.6008,22.2333,7.8629,22.2333,6.6935,22.2333,8.7097,22.2333,7.5806,22.2333,7.6411,22.2333,8.2863,22.2333,7.1774,22.2333,7.8226
22.2367,8.6895,22.2367,7.9637,22.2367,11.1492,22.2367,8.0444,22.2367,9.1331,22.2367,8.004,22.2367,10.6653,22.2367,11.2903,22.2367,7.9435,22.2367,8.0242,22.2367,7.6008,22.2367,7.9234,22.2367,7.9936,22.2367,7.9234,22.2367,7.5403,22.2367,7.2581,22.2367,7.6613,22.2367,6.1694,22.2367,6.9556,22.2367,6.6331,22.2367,6.3508,22.2367,7.8427,22.2367,7.8226,22.2367,6.5524,22.2367,8.7903,22.2367,7.7218,22.2367,7.7016,22.2367,7.7823,22.2367,7.1169,22.2367,7.7218
22.24,8.7903,22.24,8.2258,22.24,11.0887,22.24,7.8629,22.24,9.0927,22.24,8.0242,22.24,10.4234,22.24,11.0887,22.24,8.246,22.24,7.8629,22.24,7.7218,22.24,7.9435,22.24,8.0016,22.24,7.7419,22.24,7.5605,22.24,7.1573,22.24,7.6411,22.24,6.25,22.24,7.0968,22.24,6.5121,22.24,6.9556,22.24,7.6815,22.24,8.004,22.24,6.996,22.24,8.5685,22.24,7.5403,22.24,7.8427,22.24,8.0847,22.24,7.3589,22.24,7.7419
22.2433,8.9113,22.2433,8.0645,22.2433,11.1895,22.2433,7.9032,22.2433,8.9113,22.2433,7.9032,22.2433,10.2016,22.2433,11.0484,22.2433,8.125,22.2433,7.9032,22.2433,7.621,22.2433,7.8831,22.2433,8.0095,22.2433,7.6008,22.2433,7.3589,22.2433,7.1169,22.2433,7.7823,22.2433,6.2702,22.2433,6.996,22.2433,6.6331,22.2433,6.6935,22.2433,7.7621,22.2433,8.1452,22.2433,6.5323,22.2433,8.9315,22.2433,7.2782,22.2433,7.5806,22.2433,7.6411,22.2433,7.0363,22.2433,7.5202
22.2467,8.8306,22.2467,8.1855,22.2467,10.9476,22.2467,7.8831,22.2467,9.375,22.2467,7.7218,22.2467,10.4234,22.2467,10.9274,22.2467,8.3468,22.2467,8.3871,22.2467,7.7621,22.2467,8.1452,22.2467,8.0175,22.2467,7.8427,22.2467,7.5806,22.2467,7.1371,22.2467,7.8024,22.2467,6.25,22.2467,6.9153,22.2467,6.6331,22.2467,6.6935,22.2467,7.7016,22.2467,7.8427,22.2467,6.996,22.2467,8.4476,22.2467,7.6613,22.2467,7.8831,22.2467,7.8831,22.2467,7.1976,22.2467,7.7621
22.25,8.9718,22.25,8.2258,22.25,10.9476,22.25,7.9839,22.25,9.1935,22.25,7.8427,22.25,10.1613,22.25,10.8871,22.25,7.7016,22.25,8.1452,22.25,7.621,22.25,8.1452,22.25,8.0254,22.25,7.6008,22.25,7.5605,22.25,7.2177,22.25,7.6815,22.25,6.2702,22.25,7.0363,22.25,6.6935,22.25,6.3911,22.25,7.9234,22.25,8.1048,22.25,6.7742,22.25,8.5282,22.25,7.4798,22.25,8.0444,22.25,7.8831,22.25,7.1371,22.25,7.7823
22.2533,8.871,22.2533,8.1452,22.2533,11.4113,22.2533,8.125,22.2533,9.2742,22.2533,7.8629,22.2533,10.4435,22.2533,11.0282,22.2533,7.8226,22.2533,8.125,22.2533,7.6815,22.2533,7.9032,22.2533,8.0334,22.2533,7.7419,22.2533,7.4395,22.2533,7.1774,22.2533,7.6411,22.2533,6.2097,22.2533,7.0766,22.2533,6.6129,22.2533,6.6734,22.2533,8.004,22.2533,7.9637,22.2533,6.8145,22.2533,8.5685,22.2533,7.7621,22.2533,7.6815,22.2533,7.9032,22.2533,7.1169,22.2533,7.9234
22.2567,8.871,22.2567,8.2863,22.2567,11.1492,22.2567,8.0847,22.2567,9.3548,22.2567,8.0847,22.2567,10.0,22.2567,10.9476,22.2567,8.1452,22.2567,8.0242,22.2567,7.8024,22.2567,7.9032,22.2567,8.0413,22.2567,7.7823,22.2567,7.5605,22.2567,7.1976,22.2567,7.621,22.2567,6.2903,22.2567,7.1169,22.2567,6.6734,22.2567,6.25,22.2567,7.6008,22.2567,8.1048,22.2567,7.0968,22.2567,8.629,22.2567,7.8024,22.2567,7.621,22.2567,8.1855,22.2567,7.1774,22.2567,7.9435
22.26,8.9315,22.26,8.2661,22.26,11.0887,22.26,7.7419,22.26,9.1129,22.26,7.9234,22.26,10.4032,22.26,10.8669,22.26,7.9435,22.26,8.4476,22.26,7.4798,22.26,8.2258,22.26,8.0492,22.26,7.8427,22.26,7.3589,22.26,7.1774,22.26,7.5605,22.26,6.2903,22.26,7.0565,22.26,6.6331,22.26,6.5323,22.26,7.5202,22.26,8.0645,22.26,6.9153,22.26,8.7702,22.26,7.6411,22.26,7.7823,22.26,8.1452,22.26,7.3589,22.26,7.9435
22.2633,8.9113,22.2633,8.1653,22.2633,11.2903,22.2633,7.7621,22.2633,9.0927,22.2633,7.9839,22.2633,10.3831,22.2633,10.9073,22.2633,7.9839,22.2633,8.125,22.2633,7.5,22.2633,7.9637,22.2633,8.0572,22.2633,7.5403,22.2633,7.621,22.2633,7.2581,22.2633,7.4597,22.2633,6.3105,22.2633,6.9355,22.2633,6.6129,22.2633,6.8347,22.2633,7.5806,22.2633,8.246,22.2633,6.754,22.2633,8.6492,22.2633,7.7218,22.2633,7.9032,22.2633,7.8226,22.2633,7.3185,22.2633,7.8226
22.2667,8.8105,22.2667,8.2661,22.2667,11.1895,22.2667,7.9032,22.2667,9.2339,22.2667,8.1653,22.2667,10.6048,22.2667,10.8065,22.2667,7.9637,22.2667,7.9839,22.2667,7.379,22.2667,8.125,22.2667,8.0651,22.2667,8.0242,22.2667,7.5403,22.2667,7.0565,22.2667,7.6613,22.2667,6.1694,22.2667,7.0363,22.2667,6.8548,22.2667,6.5726,22.2667,7.7419,22.2667,7.9637,22.2667,6.7944,22.2667,8.7097,22.2667,7.4597,22.2667,7.5806,22.2667,8.3871,22.2667,7.1169,22.2667,7.8629
22.27,8.8911,22.27,8.2056,22.27,11.25,22.27,7.9839,22.27,9.254,22.27,7.9839,22.27,10.0,22.27,10.9476,22.27,8.2863,22.27,8.0242,22.27,7.5605,22.27,8.2056,22.27,8.0731,22.27,7.7419,22.27,7.7218,22.27,7.0968,22.27,7.5806,22.27,6.4516,22.27,6.9355,22.27,6.7742,22.27,6.3508,22.27,8.0242,22.27,8.2056,22.27,7.0968,22.27,8.6492,22.27,7.5202,22.27,8.004,22.27,7.9234,22.27,7.1371,22.27,7.9839
22.2733,9.0121,22.2733,8.3065,22.2733,11.2298,22.2733,8.1653,22.2733,9.0524,22.2733,8.0242,22.2733,10.4234,22.2733,11.2097,22.2733,8.3266,22.2733,8.2258,22.2733,7.9234,22.2733,8.0847,22.2733,8.081,22.2733,7.9032,22.2733,7.4597,22.2733,7.1774,22.2733,7.5202,22.2733,6.5121,22.2733,6.996,22.2733,6.754,22.2733,6.3306,22.2733,7.4798,22.2733,8.2661,22.2733,6.4718,22.2733,8.5685,22.2733,7.5,22.2733,7.9234,22.2733,8.1452,22.2733,7.4798,22.2733,7.8427
22.2767,8.9113,22.2767,8.1048,22.2767,11.5121,22.2767,7.7419,22.2767,9.0927,22.2767,8.004,22.2767,10.2621,22.2767,11.0887,22.2767,8.0645,22.2767,7.9234,22.2767,7.7419,22.2767,8.1653,22.2767,8.089,22.2767,7.8024,22.2767,7.5,22.2767,7.2984,22.2767,7.5,22.2767,6.8145,22.2767,7.0968,22.2767,6.7944,22.2767,6.5121,22.2767,7.8226,22.2767,8.0847,22.2767,7.1371,22.2767,8.7097,22.2767,7.4395,22.2767,7.6815,22.2767,7.8427,22.2767,7.5,22.2767,7.9839
22.28,8.9516,22.28,8.3266,22.28,11.875,22.28,8.0847,22.28,9.0927,22.28,8.0444,22.28,10.3427,22.28,10.8065,22.28,8.1048,22.28,8.2863,22.28,7.8024,22.28,7.9032,22.28,8.0969,22.28,7.4395,22.28,7.7016,22.28,7.621,22.28,7.3992,22.28,6.996,22.28,7.1371,22.28,6.6935,22.28,6.754,22.28,7.7823,22.28,8.3266,22.28,6.8145,22.28,8.6089,22.28,7.5,22.28,8.004,22.28,7.6613,22.28,7.2984,22.28,8.0242
22.2833,8.9315,22.2833,8.4274,22.2833,11.6734,22.2833,7.6008,22.2833,8.9516,22.2833,7.9234,22.2833,10.504,22.2833,11.0282,22.2833,7.8629,22.2833,8.3468,22.2833,7.7419,22.2833,8.4274,22.2833,8.1048,22.2833,7.8226,22.2833,7.7016,22.2833,8.1452,22.2833,7.4194,22.2833,6.9556,22.2833,7.1169,22.2833,6.8145,22.2833,6.6935,22.2833,7.5202,22.2833,8.125,22.2833,7.0968,22.2833,9.0121,22.2833,7.5605,22.2833,7.8024,22.2833,7.9435,22.2833,7.2984,22.2833,7.8427
22.2867,8.9516,22.2867,8.4073,22.2867,11.6331,22.2867,7.6411,22.2867,9.3952,22.2867,7.9839,22.2867,10.2218,22.2867,11.1492,22.2867,7.9839,22.2867,7.9637,22.2867,7.9839,22.2867,8.3266,22.2867,6.5726,22.2867,7.8629,22.2867,7.5806,22.2867,8.8105,22.2867,7.5,22.2867,6.8952,22.2867,7.0968,22.2867,6.6734,22.2867,6.5927,22.2867,7.6008,22.2867,8.0645,22.2867,6.8145,22.2867,8.8911,22.2867,7.5,22.2867,7.5605,22.2867,8.0242,22.2867,7.3185,22.2867,8.0242
22.29,9.1331,22.29,8.3266,22.29,11.4718,22.29,7.8831,22.29,9.375,22.29,8.004,22.29,10.4435,22.29,10.8065,22.29,8.2863,22.29,8.1653,22.29,8.7702,22.29,8.1653,22.29,7.0161,22.29,7.621,22.29,7.7016,22.29,9.4355,22.29,7.5,22.29,6.7944,22.29,6.9758,22.29,6.6532,22.29,6.3105,22.29,7.7419,22.29,8.1452,22.29,6.9556,22.29,8.8508,22.29,7.5403,22.29,7.8427,22.29,8.3065,22.29,7.2984,22.29,7.6815
22.2933,9.0524,22.2933,8.4274,22.2933,11.8347,22.2933,7.7823,22.2933,9.1532,22.2933,7.5605,22.2933,10.625,22.2933,10.9274,22.2933,8.0847,22.2933,8.2863,22.2933,8.4476,22.2933,8.3468,22.2933,7.2984,22.2933,7.6008,22.2933,7.6411,22.2933,9.6774,22.2933,7.4597,22.2933,6.8347,22.2933,7.0968,22.2933,6.754,22.2933,6.6331,22.2933,8.004,22.2933,8.246,22.2933,6.7742,22.2933,8.7903,22.2933,7.621,22.2933,7.8831,22.2933,7.9435,22.2933,7.379,22.2933,8.0645
22.2967,9.0121,22.2967,8.3065,22.2967,11.8952,22.2967,7.7823,22.2967,9.1331,22.2967,7.9032,22.2967,10.6048,22.2967,11.0685,22.2967,8.004,22.2967,8.4476,22.2967,8.5282,22.2967,8.4073,22.2967,6.5927,22.2967,7.8629,22.2967,7.5605,22.2967,9.5161,22.2967,7.4798,22.2967,6.9153,22.2967,7.1976,22.2967,6.6935,22.2967,6.6532,22.2967,7.6613,22.2967,8.1653,22.2967,7.0565,22.2967,8.6492,22.2967,7.8226,22.2967,7.6613,22.2967,8.0444,22.2967,7.2379,22.2967,8.0645
22.3,8.9516,22.3,8.2258,22.3,11.8347,22.3,8.246,22.3,9.2137,22.3,8.2056,22.3,10.746,22.3,11.0887,22.3,8.2258,22.3,8.1653,22.3,8.9315,22.3,8.4476,22.3,6.8952,22.3,7.6008,22.3,7.4798,22.3,9.2742,22.3,7.379,22.3,6.8347,22.3,7.1371,22.3,6.6734,22.3,6.7742,22.3,7.7419,22.3,8.3669,22.3,6.996,22.3,8.75,22.3,7.6411,22.3,7.7218,22.3,8.246,22.3,7.379,22.3,7.8226
22.3033,9.0927,22.3033,8.3871,22.3033,11.996,22.3033,7.7016,22.3033,9.3548,22.3033,8.1653,22.3033,10.1613,22.3033,11.0484,22.3033,8.3468,22.3033,8.1048,22.3033,8.9113,22.3033,7.8427,22.3033,6.875,22.3033,7.8427,22.3033,7.6411,22.3033,9.5161,22.3033,7.379,22.3033,6.8145,22.3033,7.0161,22.3033,6.7137,22.3033,6.6935,22.3033,7.5605,22.3033,8.0847,22.3033,7.1169,22.3033,8.7702,22.3033,7.6613,22.3033,7.7621,22.3033,8.0444,22.3033,7.2177,22.3033,7.9435
22.3067,8.9113,22.3067,8.3871,22.3067,11.9556,22.3067,7.7419,22.3067,9.254,22.3067,7.621,22.3067,10.504,22.3067,10.9476,22.3067,8.1452,22.3067,8.3468,22.3067,8.3468,22.3067,8.3266,22.3067,7.2379,22.3067,7.7016,22.3067,7.6613,22.3067,9.496,22.3067,7.3387,22.3067,6.9355,22.3067,7.0565,22.3067,6.8145,22.3067,6.7944,22.3067,8.004,22.3067,8.4677,22.3067,6.9556,22.3067,8.6895,22.3067,7.5806,22.3067,8.0847,22.3067,8.1855,22.3067,7.2984,22.3067,8.004
22.31,8.9718,22.31,8.3266,22.31,11.9355,22.31,8.0645,22.31,8.8508,22.31,8.1855,22.31,10.5242,22.31,10.9879,22.31,7.9839,22.31,8.4476,22.31,9.254,22.31,8.2056,22.31,7.2782,22.31,7.6815,22.31,7.6008,22.31,9.1532,22.31,7.3387,22.31,6.8145,22.31,7.1371,22.31,6.996,22.31,6.6532,22.31,7.6815,22.31,8.5685,22.31,6.996,22.31,8.8508,22.31,7.6815,22.31,8.0847,22.31,7.7419,22.31,7.1976,22.31,8.0847
22.3133,9.1129,22.3133,8.2258,22.3133,11.9556,22.3133,8.0242,22.3133,9.1734,22.3133,8.0645,22.3133,10.4032,22.3133,11.2298,22.3133,8.125,22.3133,8.0444,22.3133,8.8911,22.3133,8.4073,22.3133,6.9758,22.3133,7.6008,22.3133,7.6815,22.3133,9.2742,22.3133,7.4597,22.3133,6.9355,22.3133,7.0968,22.3133,7.1774,22.3133,6.7944,22.3133,7.5605,22.3133,7.9435,22.3133,6.8347,22.3133,8.6895,22.3133,7.6613,22.3133,7.9032,22.3133,8.246,22.3133,7.3589,22.3133,8.004
22.3167,8.8508,22.3167,8.4274,22.3167,11.7137,22.3167,8.088,22.3167,9.3548,22.3167,8.0444,22.3167,10.5847,22.3167,11.2298,22.3167,8.4476,22.3167,8.3065,22.3167,8.4274,22.3167,8.6895,22.3167,7.3992,22.3167,7.9032,22.3167,7.6008,22.3167,9.1129,22.3167,7.379,22.3167,6.875,22.3167,7.1169,22.3167,7.3589,22.3167,6.9355,22.3167,7.9032,22.3167,7.9839,22.3167,7.0968,22.3167,8.7702,22.3167,7.7419,22.3167,8.0242,22.3167,8.0645,22.3167,7.3589,22.3167,8.2258
22.32,9.1532,22.32,8.3266,22.32,11.8548,22.32,8.1519,22.32,9.3145,22.32,8.0645,22.32,10.121,22.32,10.8468,22.32,8.3871,22.32,8.2863,22.32,8.5282,22.32,8.3266,22.32,7.3589,22.32,7.9435,22.32,7.7016,22.32,9.1734,22.32,7.379,22.32,6.9153,22.32,7.1371,22.32,7.5403,22.32,7.1169,22.32,7.4798,22.32,8.2661,22.32,6.9355,22.32,8.3871,22.32,7.5605,22.32,8.1653,22.32,8.2056,22.32,7.2379,22.32,8.0847
22.3233,8.9516,22.3233,8.4879,22.3233,11.9758,22.3233,8.2157,22.3233,9.5565,22.3233,8.0242,22.3233,10.625,22.3233,11.1089,22.3233,7.9032,22.3233,7.9637,22.3233,8.6492,22.3233,8.3468,22.3233,7.1976,22.3233,7.5605,22.3233,7.5605,22.3233,9.0524,22.3233,7.4395,22.3233,6.9355,22.3233,7.0363,22.3233,7.7218,22.3233,7.4194,22.3233,7.5605,22.3233,8.1855,22.3233,7.0968,22.3233,8.7298,22.3233,7.7419,22.3233,7.7016,22.3233,7.9435,22.3233,7.3387,22.3233,8.1653
22.3267,8.8306,22.3267,8.3468,22.3267,11.9355,22.3267,8.2796,22.3267,9.1935,22.3267,8.0242,22.3267,10.504,22.3267,10.9476,22.3267,8.004,22.3267,8.2863,22.3267,8.5484,22.3267,8.3468,22.3267,7.2379,22.3267,7.7016,22.3267,7.7419,22.3267,9.1935,22.3267,7.4597,22.3267,6.8952,22.3267,7.4395,22.3267,8.3065,22.3267,7.9435,22.3267,7.9435,22.3267,8.1653,22.3267,7.4194,22.3267,8.75,22.3267,7.621,22.3267,7.5403,22.3267,8.1653,22.3267,7.4395,22.3267,8.3065
22.33,8.5887,22.33,8.4476,22.33,11.8145,22.33,8.3434,22.33,9.1935,22.33,8.1855,22.33,10.7258,22.33,10.9677,22.33,8.4073,22.33,8.1855,22.33,9.0121,22.33,8.4879,22.33,7.5605,22.33,7.8226,22.33,7.7218,22.33,9.2339,22.33,7.379,22.33,6.9153,22.33,7.5,22.33,8.5081,22.33,8.5484,22.33,7.7016,22.33,8.1855,22.33,7.7823,22.33,8.7702,22.33,7.5605,22.33,8.0645,22.33,8.004,22.33,7.5403,22.33,8.0847
22.3333,8.4073,22.3333,8.3468,22.3333,11.9355,22.3333,8.4073,22.3333,9.2944,22.3333,7.9637,22.3333,10.6653,22.3333,11.0081,22.3333,8.2258,22.3333,8.125,22.3333,8.3669,22.3333,8.4073,22.3333,7.2177,22.3333,7.8427,22.3333,7.7016,22.3333,9.254,22.3333,7.3992,22.3333,6.875,22.3333,7.7621,22.3333,8.4073,22.3333,8.8105,22.3333,7.6815,22.3333,7.9032,22.3333,8.3669,22.3333,8.7903,22.3333,7.6815,22.3333,7.9234,22.3333,8.0242,22.3333,7.379,22.3333,8.2661
22.3367,8.1653,22.3367,8.4476,22.3367,11.8145,22.3367,8.2258,22.3367,9.4355,22.3367,8.4073,22.3367,10.6653,22.3367,10.8468,22.3367,8.4073,22.3367,8.1048,22.3367,8.7097,22.3367,8.4476,22.3367,7.5403,22.3367,8.0847,22.3367,7.6613,22.3367,9.2339,22.3367,7.3387,22.3367,7.0161,22.3367,8.3871,22.3367,8.4879,22.3367,8.9516,22.3367,7.7823,22.3367,8.3871,22.3367,8.246,22.3367,8.9113,22.3367,7.8024,22.3367,7.9234,22.3367,8.3871,22.3367,7.5,22.3367,8.4879
22.34,8.246,22.34,8.3468,22.34,12.2581,22.34,7.9032,22.34,8.9718,22.34,8.2056,22.34,10.5645,22.34,11.2097,22.34,8.3065,22.34,8.3468,22.34,8.7702,22.34,8.6694,22.34,7.3387,22.34,7.9435,22.34,7.6411,22.34,9.0927,22.34,7.379,22.34,6.9758,22.34,8.7298,22.34,8.1653,22.34,8.8306,22.34,7.7621,22.34,8.3266,22.34,8.3669,22.34,8.7903,22.34,7.7419,22.34,7.621,22.34,8.2258,22.34,7.5403,22.34,8.1653
22.3433,8.4274,22.3433,8.4073,22.3433,11.8952,22.3433,8.4073,22.3433,9.4153,22.3433,8.125,22.3433,10.6452,22.3433,11.4516,22.3433,8.2863,22.3433,8.1452,22.3433,8.871,22.3433,8.75,22.3433,7.5,22.3433,8.0645,22.3433,8.0444,22.3433,9.254,22.3433,7.4194,22.3433,6.9758,22.3433,9.1734,22.3433,8.5282,22.3433,8.7097,22.3433,7.7016,22.3433,8.125,22.3433,7.9234,22.3433,8.6694,22.3433,7.5605,22.3433,7.9234,22.3433,8.2863,22.3433,7.4798,22.3433,8.0847
