x1_PD011,y1_PD011,x2_PD011,y2_PD011,x1_PD010,y1_PD010,x2_PD010,y2_PD010,x1_PD003,y1_PD003,x2_PD003,y2_PD003,x1_PD004,y1_PD004,x2_PD004,y2_PD004,x1_PD005,y1_PD005,x2_PD005,y2_PD005,x1_PD002,y1_PD002,x2_PD002,y2_PD002,x1_PD012,y1_PD012,x2_PD012,y2_PD012,x1_PD013,y1_PD013,x2_PD013,y2_PD013,x1_PD007,y1_PD007,x2_PD007,y2_PD007,x1_PD009,y1_PD009,x2_PD009,y2_PD009,x1_PD008,y1_PD008,x2_PD008,y2_PD008,x1_PD001,y1_PD001,x2_PD001,y2_PD001,x1_PD006,y1_PD006,x2_PD006,y2_PD006
5.4967,-7.379,5.4967,-6.8145,5.4967,-9.5565,5.4967,-9.2944,5.4967,-8.0847,5.4967,-7.4194,5.4967,-8.2584,5.4967,-8.5282,5.4967,-8.3266,5.4967,-8.004,5.4967,-7.6613,5.4967,-9.1935,5.4967,-8.6694,5.4967,-7.9637,5.4967,-8.1048,5.4967,-7.2581,5.4967,-7.5202,5.4967,-7.7016,5.4967,-7.7823,5.4967,-8.1048,5.4967,-10.5242,5.4967,4.4153,5.4967,-7.5605,5.4967,-6.9153,5.4967,-7.3387,5.4967,-7.379
5.5,-7.3589,5.5,-6.7944,5.5,-9.3347,5.5,-9.0726,5.5,-8.2863,5.5,-7.2782,5.5,-8.234,5.5,-8.5081,5.5,-8.2056,5.5,-8.0444,5.5,-7.7218,5.5,-8.9516,5.5,-8.4677,5.5,-7.8024,5.5,-8.125,5.5,-7.0161,5.5,-7.3992,5.5,-7.6613,5.5,-8.0242,5.5,-8.125,5.5,-10.5847,5.5,4.254,5.5,-7.7823,5.5,-6.7507,5.5,-7.4597,5.5,-7.1976
5.5033,-7.3992,5.5033,-6.6734,5.5033,-8.6089,5.5033,-9.0726,5.5033,-8.2056,5.5033,-7.2581,5.5033,-8.2096,5.5033,-8.3065,5.5033,-8.1452,5.5033,-7.8427,5.5033,-7.9839,5.5033,-8.7903,5.5033,-7.8831,5.5033,-7.7823,5.5033,-8.1452,5.5033,-7.0766,5.5033,-7.3589,5.5033,-7.6411,5.5033,-7.621,5.5033,-8.2056,5.5033,-10.504,5.5033,4.5161,5.5033,-7.6815,5.5033,-6.586,5.5033,-7.2581,5.5033,-7.2177
5.5067,-7.3185,5.5067,-6.7339,5.5067,-7.8629,5.5067,-9.2944,5.5067,-8.0444,5.5067,-7.2581,5.5067,-8.1852,5.5067,-8.6089,5.5067,-8.2863,5.5067,-7.9435,5.5067,-7.7016,5.5067,-8.8105,5.5067,-7.2177,5.5067,-7.7621,5.5067,-8.0444,5.5067,-6.8347,5.5067,-7.2782,5.5067,-7.5806,5.5067,-7.6613,5.5067,-8.0444,5.5067,-10.5444,5.5067,4.3145,5.5067,-7.5605,5.5067,-6.4214,5.5067,-7.2177,5.5067,-7.2984
5.51,-7.4194,5.51,-6.8145,5.51,-7.4194,5.51,-9.0927,5.51,-8.0242,5.51,-7.2177,5.51,-8.1608,5.51,-8.4274,5.51,-8.2056,5.51,-7.9234,5.51,-7.7419,5.51,-8.2661,5.51,-6.9355,5.51,-8.1452,5.51,-7.9032,5.51,-7.0766,5.51,-7.2984,5.51,-7.5806,5.51,-7.7823,5.51,-7.9839,5.51,-10.5242,5.51,4.3952,5.51,-7.4597,5.51,-6.2567,5.51,-7.1774,5.51,-7.1371
5.5133,-7.5605,5.5133,-6.754,5.5133,-7.0565,5.5133,-8.9718,5.5133,-8.0242,5.5133,-7.1169,5.5133,-8.1364,5.5133,-8.2863,5.5133,-8.246,5.5133,-7.9839,5.5133,-7.7016,5.5133,-7.7419,5.5133,-6.9153,5.5133,-7.5806,5.5133,-7.7016,5.5133,-6.9153,5.5133,-7.1774,5.5133,-7.621,5.5133,-7.621,5.5133,-8.1048,5.5133,-10.4032,5.5133,4.2339,5.5133,-7.3992,5.5133,-6.0921,5.5133,-7.1976,5.5133,-7.379
5.5167,-7.4194,5.5167,-6.8347,5.5167,-7.3387,5.5167,-9.2339,5.5167,-8.0847,5.5167,-7.1573,5.5167,-8.1121,5.5167,-8.3468,5.5167,-8.1653,5.5167,-7.8629,5.5167,-7.621,5.5167,-6.8145,5.5167,-7.4395,5.5167,-7.6411,5.5167,-7.6008,5.5167,-6.4919,5.5167,-7.1371,5.5167,-7.5403,5.5167,-7.4597,5.5167,-7.9637,5.5167,-10.6048,5.5167,4.5565,5.5167,-7.5202,5.5167,-5.9274,5.5167,-7.2782,5.5167,-7.2782
5.52,-7.3185,5.52,-6.7944,5.52,-7.8024,5.52,-9.0524,5.52,-8.0444,5.52,-7.0363,5.52,-8.0877,5.52,-8.4274,5.52,-7.9839,5.52,-7.7419,5.52,-7.6411,5.52,-6.5726,5.52,-7.6411,5.52,-7.8831,5.52,-7.5202,5.52,-7.0161,5.52,-7.2379,5.52,-7.4395,5.52,-7.9435,5.52,-7.9839,5.52,-10.504,5.52,4.4556,5.52,-7.4395,5.52,-5.8821,5.52,-7.3387,5.52,-7.3387
5.5233,-7.4194,5.5233,-6.6331,5.5233,-7.9435,5.5233,-9.1532,5.5233,-8.0242,5.5233,-7.1976,5.5233,-8.0633,5.5233,-8.2258,5.5233,-8.0645,5.5233,-7.7419,5.5233,-7.5403,5.5233,-6.6935,5.5233,-7.621,5.5233,-7.6008,5.5233,-7.4194,5.5233,-7.0161,5.5233,-7.2782,5.5233,-7.5403,5.5233,-7.7621,5.5233,-7.8427,5.5233,-10.5645,5.5233,4.7379,5.5233,-7.1976,5.5233,-5.8367,5.5233,-7.0363,5.5233,-7.1169
5.5267,-7.2177,5.5267,-6.6734,5.5267,-7.8427,5.5267,-9.0524,5.5267,-7.9839,5.5267,-7.0363,5.5267,-8.0389,5.5267,-8.2863,5.5267,-8.2258,5.5267,-7.3992,5.5267,-7.8226,5.5267,-6.9758,5.5267,-7.6008,5.5267,-7.6411,5.5267,-7.0968,5.5267,-6.8952,5.5267,-7.1774,5.5267,-7.4597,5.5267,-7.4798,5.5267,-7.8831,5.5267,-10.4032,5.5267,4.6169,5.5267,-7.3387,5.5267,-5.7913,5.5267,-7.0363,5.5267,-7.2177
5.53,-7.0968,5.53,-6.754,5.53,-7.7218,5.53,-9.0121,5.53,-7.9637,5.53,-7.1774,5.53,-8.0145,5.53,-8.246,5.53,-7.9839,5.53,-7.6411,5.53,-7.621,5.53,-7.3589,5.53,-7.379,5.53,-7.6411,5.53,-7.1371,5.53,-6.8347,5.53,-7.0161,5.53,-7.3992,5.53,-7.379,5.53,-7.9234,5.53,-10.5444,5.53,4.5968,5.53,-7.3992,5.53,-5.746,5.53,-7.2984,5.53,-7.0766
5.5333,-7.3185,5.5333,-6.5927,5.5333,-7.6815,5.5333,-8.9113,5.5333,-8.0242,5.5333,-7.0968,5.5333,-7.9901,5.5333,-8.125,5.5333,-7.8024,5.5333,-7.7419,5.5333,-7.6008,5.5333,-7.5202,5.5333,-7.4194,5.5333,-7.6008,5.5333,-6.8347,5.5333,-6.5524,5.5333,-6.996,5.5333,-7.379,5.5333,-7.5,5.5333,-7.7016,5.5333,-10.4234,5.5333,4.6371,5.5333,-7.3589,5.5333,-5.7258,5.5333,-7.0565,5.5333,-7.3185
5.5367,-7.2379,5.5367,-6.6331,5.5367,-7.6411,5.5367,-9.1935,5.5367,-7.8629,5.5367,-7.0565,5.5367,-7.9658,5.5367,-8.0645,5.5367,-8.004,5.5367,-7.5202,5.5367,-7.379,5.5367,-7.2782,5.5367,-7.3992,5.5367,-7.4194,5.5367,-6.7742,5.5367,-6.6532,5.5367,-6.9355,5.5367,-7.3387,5.5367,-7.5202,5.5367,-7.7823,5.5367,-10.4839,5.5367,4.5161,5.5367,-7.3589,5.5367,-5.8065,5.5367,-6.996,5.5367,-7.0161
5.54,-7.1976,5.54,-6.5927,5.54,-7.8427,5.54,-8.871,5.54,-7.8427,5.54,-7.0161,5.54,-7.9414,5.54,-8.2056,5.54,-8.004,5.54,-7.8629,5.54,-7.5,5.54,-6.9758,5.54,-7.379,5.54,-7.5806,5.54,-6.6331,5.54,-6.6532,5.54,-6.996,5.54,-7.1976,5.54,-7.6411,5.54,-7.9032,5.54,-10.5242,5.54,4.6573,5.54,-7.2177,5.54,-6.0685,5.54,-7.0766,5.54,-7.1371
5.5433,-7.2581,5.5433,-6.4919,5.5433,-8.0444,5.5433,-8.8508,5.5433,-7.8831,5.5433,-6.8548,5.5433,-7.917,5.5433,-8.246,5.5433,-8.0645,5.5433,-8.0242,5.5433,-7.4395,5.5433,-6.996,5.5433,-7.379,5.5433,-7.3387,5.5433,-6.4919,5.5433,-6.996,5.5433,-6.9355,5.5433,-7.2782,5.5433,-7.5605,5.5433,-7.6613,5.5433,-10.2218,5.5433,4.7984,5.5433,-7.2581,5.5433,-6.0013,5.5433,-6.9556,5.5433,-7.1774
5.5467,-7.2379,5.5467,-6.3508,5.5467,-7.7016,5.5467,-8.9718,5.5467,-7.8226,5.5467,-7.0161,5.5467,-7.8926,5.5467,-8.1452,5.5467,-8.0645,5.5467,-7.9916,5.5467,-7.4798,5.5467,-7.1774,5.5467,-7.1371,5.5467,-7.5,5.5467,-6.4113,5.5467,-6.9758,5.5467,-6.9355,5.5467,-7.1976,5.5467,-7.2379,5.5467,-7.7621,5.5467,-10.0403,5.5467,4.7782,5.5467,-7.3387,5.5467,-5.9341,5.5467,-7.2177,5.5467,-6.9556
5.55,-7.1169,5.55,-6.4718,5.55,-7.9032,5.55,-8.9315,5.55,-7.7621,5.55,-6.9153,5.55,-7.8682,5.55,-7.9234,5.55,-7.9435,5.55,-7.959,5.55,-7.3185,5.55,-7.1774,5.55,-7.2782,5.55,-7.2782,5.55,-6.1694,5.55,-6.7137,5.55,-6.9153,5.55,-7.3185,5.55,-7.3589,5.55,-7.7016,5.55,-9.1734,5.55,4.7581,5.55,-7.5202,5.55,-5.8669,5.55,-7.1371,5.55,-7.3387
5.5533,-7.1371,5.5533,-6.5323,5.5533,-7.5806,5.5533,-8.9516,5.5533,-7.7621,5.5533,-6.9355,5.5533,-7.8438,5.5533,-7.9435,5.5533,-7.7016,5.5533,-7.9264,5.5533,-7.4798,5.5533,-7.2177,5.5533,-7.1976,5.5533,-7.4194,5.5533,-5.9476,5.5533,-6.6331,5.5533,-6.875,5.5533,-7.2177,5.5533,-7.2581,5.5533,-7.5806,5.5533,-8.3266,5.5533,4.6976,5.5533,-7.3387,5.5533,-5.5645,5.5533,-6.996,5.5533,-6.9556
5.5567,-7.0565,5.5567,-6.4315,5.5567,-7.7823,5.5567,-8.7903,5.5567,-7.8024,5.5567,-7.0363,5.5567,-7.8194,5.5567,-8.0645,5.5567,-7.9234,5.5567,-7.8937,5.5567,-7.5806,5.5567,-7.1573,5.5567,-7.2581,5.5567,-7.2379,5.5567,-5.9677,5.5567,-6.5726,5.5567,-6.7137,5.5567,-7.2177,5.5567,-7.4597,5.5567,-7.8024,5.5567,-7.6815,5.5567,4.6774,5.5567,-7.4395,5.5567,-5.8669,5.5567,-6.8548,5.5567,-7.1774
5.56,-7.0363,5.56,-6.3911,5.56,-7.9032,5.56,-8.7097,5.56,-7.6008,5.56,-6.9556,5.56,-7.7951,5.56,-7.9032,5.56,-7.7823,5.56,-7.8611,5.56,-7.3387,5.56,-6.996,5.56,-7.1976,5.56,-7.1371,5.56,-5.8669,5.56,-6.875,5.56,-6.7742,5.56,-7.1169,5.56,-7.0363,5.56,-7.7016,5.56,-7.3185,5.56,4.7379,5.56,-7.0565,5.56,-6.25,5.56,-7.0766,5.56,-6.8548
5.5633,-7.0766,5.5633,-6.4919,5.5633,-7.7823,5.5633,-8.0847,5.5633,-7.5806,5.5633,-6.9556,5.5633,-7.7707,5.5633,-7.9032,5.5633,-7.7419,5.5633,-7.8285,5.5633,-7.4194,5.5633,-7.0968,5.5633,-7.1976,5.5633,-7.3992,5.5633,-5.746,5.5633,-6.7339,5.5633,-6.754,5.5633,-7.1169,5.5633,-7.2379,5.5633,-7.5806,5.5633,-7.4597,5.5633,4.6976,5.5633,-7.1976,5.5633,-6.0282,5.5633,-6.8347,5.5633,-6.7339
5.5667,-7.0565,5.5667,-6.3306,5.5667,-7.5,5.5667,-7.5403,5.5667,-7.6008,5.5667,-6.9556,5.5667,-7.7463,5.5667,-8.1048,5.5667,-7.7016,5.5667,-7.7959,5.5667,-7.3992,5.5667,-7.2177,5.5667,-7.1774,5.5667,-7.2782,5.5667,-5.746,5.5667,-6.7944,5.5667,-6.7742,5.5667,-7.1371,5.5667,-7.3185,5.5667,-7.6613,5.5667,-7.9637,5.5667,4.5968,5.5667,-7.1573,5.5667,-5.9274,5.5667,-6.996,5.5667,-6.996
5.57,-7.0363,5.57,-6.371,5.57,-7.8427,5.57,-6.6935,5.57,-7.6411,5.57,-6.9758,5.57,-7.7219,5.57,-7.8427,5.57,-7.9234,5.57,-7.7633,5.57,-7.379,5.57,-6.996,5.57,-7.1573,5.57,-7.2379,5.57,-5.5847,5.57,-6.8548,5.57,-6.6532,5.57,-7.0565,5.57,-7.2581,5.57,-7.6411,5.57,-8.4476,5.57,4.7379,5.57,-7.1371,5.57,-5.8871,5.57,-6.8952,5.57,-7.0766
5.5733,-7.0363,5.5733,-6.3105,5.5733,-7.7016,5.5733,-6.6331,5.5733,-7.5605,5.5733,-6.9355,5.5733,-7.6975,5.5733,-7.9234,5.5733,-7.8831,5.5733,-7.7307,5.5733,-7.4194,5.5733,-7.1371,5.5733,-7.1774,5.5733,-7.2984,5.5733,-5.4637,5.5733,-6.9556,5.5733,-6.7137,5.5733,-7.0565,5.5733,-7.5,5.5733,-7.621,5.5733,-8.3266,5.5733,4.7581,5.5733,-7.0968,5.5733,-5.9073,5.5733,-6.8952,5.5733,-6.8145
5.5767,-6.9758,5.5767,-6.371,5.5767,-7.5202,5.5767,-7.0161,5.5767,-7.621,5.5767,-6.8145,5.5767,-7.6731,5.5767,-8.246,5.5767,-7.8226,5.5767,-7.6981,5.5767,-7.2581,5.5767,-6.9758,5.5767,-7.1371,5.5767,-7.1371,5.5767,-5.4234,5.5767,-7.0565,5.5767,-6.7137,5.5767,-6.9355,5.5767,-7.7218,5.5767,-7.621,5.5767,-8.2056,5.5767,4.7379,5.5767,-7.0766,5.5767,-5.9073,5.5767,-6.8952,5.5767,-6.6532
5.58,-6.996,5.58,-6.3911,5.58,-7.6008,5.58,-7.1169,5.58,-7.5605,5.58,-6.8548,5.58,-7.6488,5.58,-7.9032,5.58,-7.7621,5.58,-7.6654,5.58,-7.3992,5.58,-6.9556,5.58,-7.1573,5.58,-7.2379,5.58,-5.5242,5.58,-6.5524,5.58,-6.6734,5.58,-6.996,5.58,-7.1169,5.58,-7.6815,5.58,-8.1855,5.58,4.879,5.58,-7.1371,5.58,-5.8468,5.58,-7.0161,5.58,-7.1573
5.5833,-7.0968,5.5833,-6.7742,5.5833,-7.6411,5.5833,-7.4395,5.5833,-7.621,5.5833,-6.8548,5.5833,-7.6244,5.5833,-8.0242,5.5833,-7.6613,5.5833,-7.6328,5.5833,-7.2984,5.5833,-7.0363,5.5833,-7.0565,5.5833,-7.2379,5.5833,-5.504,5.5833,-6.6331,5.5833,-6.7137,5.5833,-6.9153,5.5833,-7.3387,5.5833,-7.5403,5.5833,-8.0847,5.5833,4.8387,5.5833,-7.0968,5.5833,-5.7863,5.5833,-6.754,5.5833,-6.8347
5.5867,-7.1169,5.5867,-6.9758,5.5867,-7.5,5.5867,-7.2581,5.5867,-7.4798,5.5867,-6.7137,5.5867,-7.6,5.5867,-7.8831,5.5867,-7.7016,5.5867,-7.6002,5.5867,-7.1371,5.5867,-6.8548,5.5867,-7.1371,5.5867,-7.1573,5.5867,-5.2016,5.5867,-6.7944,5.5867,-6.7137,5.5867,-6.9556,5.5867,-7.2177,5.5867,-7.7621,5.5867,-8.1048,5.5867,4.6774,5.5867,-7.0363,5.5867,-5.7056,5.5867,-6.8548,5.5867,-6.6129
5.59,-6.996,5.59,-7.2984,5.59,-7.5403,5.59,-7.2379,5.59,-7.4798,5.59,-6.7339,5.59,-7.5756,5.59,-7.9435,5.59,-7.7218,5.59,-7.5676,5.59,-7.3992,5.59,-6.8952,5.59,-7.0565,5.59,-6.9758,5.59,-5.4435,5.59,-6.7742,5.59,-6.6532,5.59,-6.8952,5.59,-7.7218,5.59,-7.6411,5.59,-8.1452,5.59,4.7379,5.59,-7.0766,5.59,-5.5444,5.59,-6.9758,5.59,-6.6734
5.5933,-7.0968,5.5933,-7.5806,5.5933,-7.5202,5.5933,-7.1774,5.5933,-7.4194,5.5933,-6.875,5.5933,-7.5512,5.5933,-7.7621,5.5933,-7.7218,5.5933,-7.535,5.5933,-7.3992,5.5933,-6.9556,5.5933,-6.996,5.5933,-7.1774,5.5933,-5.1008,5.5933,-6.6331,5.5933,-6.6331,5.5933,-6.9153,5.5933,-7.4597,5.5933,-7.4194,5.5933,-8.1048,5.5933,4.8387,5.5933,-6.9556,5.5933,-5.7056,5.5933,-6.6935,5.5933,-6.6532
5.5967,-7.0565,5.5967,-7.3589,5.5967,-7.4597,5.5967,-7.1169,5.5967,-7.3992,5.5967,-6.6935,5.5967,-7.5268,5.5967,-7.7218,5.5967,-7.5605,5.5967,-7.5024,5.5967,-7.1976,5.5967,-6.875,5.5967,-7.0565,5.5967,-7.0565,5.5967,-5.1411,5.5967,-6.6129,5.5967,-6.6331,5.5967,-6.875,5.5967,-7.2177,5.5967,-7.5605,5.5967,-8.0444,5.5967,4.6169,5.5967,-6.8347,5.5967,-5.8065,5.5967,-6.6935,5.5967,-6.7944
5.6,-7.1573,5.6,-7.2984,5.6,-7.4194,5.6,-7.1371,5.6,-7.3992,5.6,-6.8145,5.6,-7.5025,5.6,-7.6815,5.6,-7.5605,5.6,-7.4698,5.6,-7.2379,5.6,-6.9758,5.6,-7.1169,5.6,-7.1976,5.6,-4.9194,5.6,-6.7339,5.6,-6.5121,5.6,-6.8145,5.6,-7.0363,5.6,-7.5,5.6,-8.0242,5.6,4.6331,5.6,-6.9153,5.6,-5.8669,5.6,-6.7742,5.6,-6.6734
5.6033,-7.1169,5.6033,-6.875,5.6033,-7.621,5.6033,-7.2177,5.6033,-7.3387,5.6033,-6.6935,5.6033,-7.4781,5.6033,-7.6815,5.6033,-7.7419,5.6033,-7.4371,5.6033,-7.0766,5.6033,-6.8952,5.6033,-6.9758,5.6033,-7.0161,5.6033,-4.9597,5.6033,-6.6532,5.6033,-6.5524,5.6033,-6.7944,5.6033,-7.0565,5.6033,-7.5,5.6033,-8.2056,5.6033,4.6492,5.6033,-7.0161,5.6033,-5.6452,5.6033,-6.4516,5.6033,-6.7137
5.6067,-7.1169,5.6067,-6.754,5.6067,-7.3992,5.6067,-7.0363,5.6067,-7.3992,5.6067,-6.754,5.6067,-7.4537,5.6067,-7.6815,5.6067,-7.6008,5.6067,-7.4045,5.6067,-7.1169,5.6067,-7.0161,5.6067,-6.8952,5.6067,-7.1774,5.6067,-4.7984,5.6067,-6.6331,5.6067,-6.5927,5.6067,-6.7339,5.6067,-7.0161,5.6067,-7.5605,5.6067,-8.1048,5.6067,4.6653,5.6067,-6.754,5.6067,-5.5847,5.6067,-6.7742,5.6067,-6.5927
5.61,-6.9355,5.61,-6.7944,5.61,-7.1573,5.61,-7.2782,5.61,-7.2581,5.61,-6.6532,5.61,-7.4293,5.61,-7.7016,5.61,-7.5,5.61,-7.3719,5.61,-7.1774,5.61,-6.7339,5.61,-6.8952,5.61,-7.0565,5.61,-4.9194,5.61,-6.6935,5.61,-6.3306,5.61,-6.8145,5.61,-6.9758,5.61,-7.4194,5.61,-7.9839,5.61,4.6815,5.61,-6.9355,5.61,-5.7258,5.61,-6.8347,5.61,-6.6532
5.6133,-6.996,5.6133,-6.9355,5.6133,-7.4395,5.6133,-7.0363,5.6133,-7.2984,5.6133,-6.6129,5.6133,-7.4049,5.6133,-7.5806,5.6133,-7.5202,5.6133,-7.3393,5.6133,-7.0565,5.6133,-6.7742,5.6133,-6.875,5.6133,-6.9556,5.6133,-4.6774,5.6133,-6.8145,5.6133,-6.5121,5.6133,-6.8548,5.6133,-6.9355,5.6133,-7.4194,5.6133,-7.9839,5.6133,4.6976,5.6133,-6.8347,5.6133,-5.5645,5.6133,-6.7742,5.6133,-6.4516
5.6167,-7.1169,5.6167,-6.9556,5.6167,-7.4194,5.6167,-7.0363,5.6167,-7.2984,5.6167,-6.6129,5.6167,-7.3805,5.6167,-6.9556,5.6167,-7.6411,5.6167,-7.3067,5.6167,-7.2379,5.6167,-6.875,5.6167,-6.8145,5.6167,-6.8145,5.6167,-4.6573,5.6167,-6.5323,5.6167,-6.4516,5.6167,-6.6734,5.6167,-7.1169,5.6167,-7.5605,5.6167,-7.7621,5.6167,4.8185,5.6167,-6.875,5.6167,-5.8468,5.6167,-6.6935,5.6167,-6.6129
5.62,-7.1371,5.62,-6.8145,5.62,-7.5202,5.62,-7.0565,5.62,-7.2984,5.62,-6.6331,5.62,-7.3561,5.62,-6.4113,5.62,-7.621,5.62,-7.2741,5.62,-7.1169,5.62,-6.7339,5.62,-6.8347,5.62,-6.8347,5.62,-4.6573,5.62,-6.7137,5.62,-6.4315,5.62,-6.6734,5.62,-7.1169,5.62,-7.2581,5.62,-7.8629,5.62,4.6169,5.62,-6.7742,5.62,-6.4113,5.62,-6.5927,5.62,-6.5726
5.6233,-7.2379,5.6233,-6.7742,5.6233,-7.5,5.6233,-6.996,5.6233,-7.2177,5.6233,-6.5524,5.6233,-7.3318,5.6233,-5.4839,5.6233,-7.6815,5.6233,-7.2415,5.6233,-7.0968,5.6233,-6.8347,5.6233,-6.8548,5.6233,-6.9556,5.6233,-4.496,5.6233,-6.8548,5.6233,-6.371,5.6233,-6.7137,5.6233,-7.0968,5.6233,-7.2379,5.6233,-7.9234,5.6233,4.7177,5.6233,-6.9153,5.6233,-6.8952,5.6233,-6.6734,5.6233,-6.4718
5.6267,-7.0565,5.6267,-6.8145,5.6267,-7.2177,5.6267,-6.9153,5.6267,-7.1774,5.6267,-6.6129,5.6267,-7.3074,5.6267,-4.879,5.6267,-7.5403,5.6267,-7.2088,5.6267,-7.1573,5.6267,-6.6935,5.6267,-6.9758,5.6267,-6.9355,5.6267,-4.3548,5.6267,-6.7944,5.6267,-6.371,5.6267,-6.6935,5.6267,-6.7742,5.6267,-7.4798,5.6267,-7.9435,5.6267,4.5968,5.6267,-6.7742,5.6267,-7.6008,5.6267,-6.7339,5.6267,-6.5121
5.63,-7.1371,5.63,-6.8548,5.63,-7.4395,5.63,-7.0766,5.63,-7.3589,5.63,-6.5726,5.63,-7.283,5.63,-4.6774,5.63,-7.5403,5.63,-7.1762,5.63,-7.0766,5.63,-6.6734,5.63,-6.6331,5.63,-6.6532,5.63,-4.4556,5.63,-6.7137,5.63,-6.4315,5.63,-6.6331,5.63,-6.8347,5.63,-7.2379,5.63,-7.8024,5.63,4.8185,5.63,-6.7137,5.63,-7.621,5.63,-6.4919,5.63,-6.3306
5.6333,-6.996,5.6333,-6.754,5.6333,-7.2782,5.6333,-6.9153,5.6333,-7.0766,5.6333,-6.4718,5.6333,-7.2586,5.6333,-4.9597,5.6333,-7.5403,5.6333,-7.1436,5.6333,-7.1774,5.6333,-6.6734,5.6333,-6.7137,5.6333,-6.875,5.6333,-4.4758,5.6333,-6.8347,5.6333,-6.1895,5.6333,-6.5323,5.6333,-6.6935,5.6333,-7.3992,5.6333,-7.8427,5.6333,4.8589,5.6333,-6.6734,5.6333,-7.621,5.6333,-6.4315,5.6333,-6.4113
5.6367,-6.9556,5.6367,-6.7944,5.6367,-7.1371,5.6367,-6.7944,5.6367,-7.1169,5.6367,-6.4718,5.6367,-7.2342,5.6367,-5.121,5.6367,-7.3992,5.6367,-7.111,5.6367,-7.0565,5.6367,-6.5524,5.6367,-6.7944,5.6367,-6.875,5.6367,-4.375,5.6367,-6.6129,5.6367,-6.2298,5.6367,-6.5121,5.6367,-6.7742,5.6367,-7.2782,5.6367,-7.8024,5.6367,4.6371,5.6367,-6.5927,5.6367,-7.2581,5.6367,-6.4516,5.6367,-6.6129
5.64,-7.0161,5.64,-6.9153,5.64,-7.1573,5.64,-6.875,5.64,-7.0565,5.64,-6.3911,5.64,-7.2098,5.64,-5.3226,5.64,-7.4194,5.64,-7.0784,5.64,-6.7339,5.64,-6.6129,5.64,-6.6331,5.64,-6.9355,5.64,-4.3347,5.64,-7.0766,5.64,-6.2298,5.64,-6.5726,5.64,-6.6532,5.64,-7.0363,5.64,-7.6008,5.64,4.5766,5.64,-6.6532,5.64,-7.0363,5.64,-6.5323,5.64,-6.5927
5.6433,-7.1169,5.6433,-6.6532,5.6433,-6.9758,5.6433,-7.0565,5.6433,-7.2581,5.6433,-6.4718,5.6433,-7.1855,5.6433,-5.3831,5.6433,-7.4395,5.6433,-7.0458,5.6433,-6.9758,5.6433,-6.7137,5.6433,-6.5121,5.6433,-6.8145,5.6433,-4.4355,5.6433,-6.9153,5.6433,-6.2097,5.6433,-6.5524,5.6433,-6.9355,5.6433,-7.0766,5.6433,-7.7823,5.6433,4.5968,5.6433,-6.7944,5.6433,-7.0363,5.6433,-6.5524,5.6433,-6.3508
5.6467,-7.0565,5.6467,-6.7339,5.6467,-7.2984,5.6467,-6.9153,5.6467,-7.0565,5.6467,-6.3508,5.6467,-7.1611,5.6467,-5.2016,5.6467,-7.3185,5.6467,-7.0132,5.6467,-6.754,5.6467,-6.5726,5.6467,-6.6935,5.6467,-6.9153,5.6467,-4.5363,5.6467,-6.9758,5.6467,-6.1694,5.6467,-6.4718,5.6467,-6.4516,5.6467,-7.1976,5.6467,-7.6613,5.6467,4.7379,5.6467,-6.754,5.6467,-7.0161,5.6467,-6.4315,5.6467,-6.2903
5.65,-6.9556,5.65,-6.6532,5.65,-7.0766,5.65,-6.9153,5.65,-7.0766,5.65,-6.3911,5.65,-7.1367,5.65,-5.3629,5.65,-7.3387,5.65,-6.9806,5.65,-6.8145,5.65,-6.6935,5.65,-6.5121,5.65,-6.7742,5.65,-4.4355,5.65,-6.6532,5.65,-6.1895,5.65,-6.4315,5.65,-6.9153,5.65,-7.2177,5.65,-7.7823,5.65,4.6976,5.65,-6.5524,5.65,-7.0766,5.65,-6.5524,5.65,-6.4919
5.6533,-6.7944,5.6533,-6.754,5.6533,-7.2379,5.6533,-6.9153,5.6533,-6.9355,5.6533,-6.371,5.6533,-7.1123,5.6533,-5.6653,5.6533,-7.2379,5.6533,-6.9479,5.6533,-7.0968,5.6533,-6.5121,5.6533,-6.6734,5.6533,-6.8347,5.6533,-4.4758,5.6533,-6.8347,5.6533,-6.0685,5.6533,-6.4315,5.6533,-6.5927,5.6533,-7.2177,5.6533,-7.7016,5.6533,4.7177,5.6533,-6.5524,5.6533,-6.9355,5.6533,-6.4919,5.6533,-6.3105
5.6567,-6.9758,5.6567,-6.6129,5.6567,-7.0363,5.6567,-6.7137,5.6567,-6.996,5.6567,-6.2298,5.6567,-7.0879,5.6567,-5.3629,5.6567,-7.379,5.6567,-6.9153,5.6567,-6.996,5.6567,-6.4315,5.6567,-6.5524,5.6567,-6.8347,5.6567,-4.496,5.6567,-6.6734,5.6567,-6.1694,5.6567,-6.371,5.6567,-6.4516,5.6567,-7.2581,5.6567,-7.6613,5.6567,4.8992,5.6567,-6.7339,5.6567,-7.1774,5.6567,-6.3105,5.6567,-6.4919
