x1_PDPW102_right,y1_PDPW102_right,x2_PDPW102_right,y2_PDPW102_right,x1_PDPW112_left,y1_PDPW112_left,x2_PDPW112_left,y2_PDPW112_left,x1_PDQE102_right,y1_PDQE102_right,x2_PDQE102_right,y2_PDQE102_right,x1_PDPW106_right,y1_PDPW106_right,x2_PDPW106_right,y2_PDPW106_right,x1_PDQE107_left,y1_PDQE107_left,x2_PDQE107_left,y2_PDQE107_left,x1_PDQE105_right,y1_PDQE105_right,x2_PDQE105_right,y2_PDQE105_right,x1_PDPW110_right,y1_PDPW110_right,x2_PDPW110_right,y2_PDPW110_right,x1_PDPY101_right,y1_PDPY101_right,x2_PDPY101_right,y2_PDPY101_right,x1_PDQE112_left,y1_PDQE112_left,x2_PDQE112_left,y2_PDQE112_left,x1_PDQE104_left,y1_PDQE104_left,x2_PDQE104_left,y2_PDQE104_left,x1_PDQE113_right,y1_PDQE113_right,x2_PDQE113_right,y2_PDQE113_right,x1_PDQE108_right,y1_PDQE108_right,x2_PDQE108_right,y2_PDQE108_right,x1_PDQE115_right,y1_PDQE115_right,x2_PDQE115_right,y2_PDQE115_right,x1_PDPW111_left,y1_PDPW111_left,x2_PDPW111_left,y2_PDPW111_left,x1_PDPW107_left,y1_PDPW107_left,x2_PDPW107_left,y2_PDPW107_left
4.05,-0.4839,4.05,2.6411,4.05,-1.0282,4.05,1.6935,4.05,-7.1976,4.05,-4.5954,4.05,-2.0565,4.05,-1.6734,4.05,-5.7863,4.05,-5.9274,4.05,-3.9516,4.05,-0.3629,4.05,-10.0605,4.05,-1.8757,4.05,-1.5524,4.05,0.4435,4.05,-1.4113,4.05,-1.0282,4.05,-4.2137,4.05,-3.7903,4.05,-0.7056,4.05,-2.621,4.05,-1.0081,4.05,-1.0014,4.05,-4.0121,4.05,-0.1613,4.05,-4.2944,4.05,-4.8992,4.05,-6.0484,4.05,-0.6048
4.0533,-0.5847,4.0533,2.8629,4.0533,-0.9677,4.0533,1.4718,4.0533,-7.379,4.0533,-4.5658,4.0533,-1.9355,4.0533,-1.754,4.0533,-6.0887,4.0533,-5.9476,4.0533,-4.3145,4.0533,-0.2823,4.0533,-10.0403,4.0533,-1.8524,4.0533,-1.996,4.0533,0.4435,4.0533,-1.2903,4.0533,-0.7258,4.0533,-4.4556,4.0533,-3.75,4.0533,-0.4234,4.0533,-2.7823,4.0533,-1.371,4.0533,-0.9279,4.0533,-4.3347,4.0533,-0.4637,4.0533,-4.4556,4.0533,-4.8387,4.0533,-6.0484,4.0533,-0.5847
4.0567,-0.4234,4.0567,2.8629,4.0567,-0.9073,4.0567,1.5121,4.0567,-7.0161,4.0567,-4.5363,4.0567,-1.9556,4.0567,-1.9355,4.0567,-5.9274,4.0567,-5.8871,4.0567,-4.1532,4.0567,-0.4032,4.0567,-10.2419,4.0567,-1.8291,4.0567,-1.6331,4.0567,0.5444,4.0567,-1.3105,4.0567,-0.6452,4.0567,-4.4355,4.0567,-3.7702,4.0567,-0.8468,4.0567,-2.6815,4.0567,-0.7863,4.0567,-0.8543,4.0567,-3.9919,4.0567,-0.1613,4.0567,-4.4355,4.0567,-4.879,4.0567,-5.9677,4.0567,-0.7863
4.06,-0.5645,4.06,3.1653,4.06,-0.9476,4.06,1.4718,4.06,-6.9556,4.06,-4.8589,4.06,-1.996,4.06,-1.8548,4.06,-5.7056,4.06,-6.0484,4.06,-4.2944,4.06,-0.625,4.06,-9.9798,4.06,-1.8058,4.06,-1.6532,4.06,0.3024,4.06,-1.0887,4.06,-0.625,4.06,-4.2944,4.06,-3.7702,4.06,-0.5242,4.06,-2.5605,4.06,-1.3911,4.06,-0.7808,4.06,-3.7702,4.06,-0.4435,4.06,-4.3347,4.06,-4.8589,4.06,-5.9274,4.06,-1.129
4.0633,-0.5847,4.0633,3.3065,4.0633,-0.8468,4.0633,1.5121,4.0633,-7.1774,4.0633,-4.879,4.0633,-1.8952,4.0633,-1.8548,4.0633,-5.5847,4.0633,-5.8468,4.0633,-4.1734,4.0633,-0.4234,4.0633,-9.7984,4.0633,-1.7825,4.0633,-1.7137,4.0633,0.625,4.0633,-1.0685,4.0633,-0.9274,4.0633,-4.2944,4.0633,-3.629,4.0633,-0.6452,4.0633,-2.8528,4.0633,-1.5927,4.0633,-0.7072,4.0633,-3.9315,4.0633,-0.4234,4.0633,-4.2944,4.0633,-4.7581,4.0633,-5.7056,4.0633,-1.5323
4.0667,-0.5645,4.0667,3.2863,4.0667,-0.9073,4.0667,1.5927,4.0667,-7.2782,4.0667,-4.8185,4.0667,-1.9153,4.0667,-1.8548,4.0667,-5.8468,4.0667,-5.7762,4.0667,-4.1331,4.0667,-0.1815,4.0667,-9.9597,4.0667,-1.7591,4.0667,-1.6532,4.0667,0.4234,4.0667,-1.2903,4.0667,-0.8065,4.0667,-4.4556,4.0667,-3.6492,4.0667,-0.5444,4.0667,-3.1452,4.0667,-1.6734,4.0667,-0.6336,4.0667,-3.4677,4.0667,-0.121,4.0667,-4.1532,4.0667,-4.7379,4.0667,-5.9677,4.0667,-2.0565
4.07,-0.5444,4.07,3.2863,4.07,-0.9073,4.07,1.754,4.07,-7.1976,4.07,-4.7581,4.07,-1.8548,4.07,-1.7944,4.07,-5.9274,4.07,-5.7056,4.07,-4.254,4.07,-0.2218,4.07,-10.0,4.07,-1.7358,4.07,-1.5323,4.07,0.5847,4.07,-1.0685,4.07,-0.6048,4.07,-4.2339,4.07,-3.629,4.07,-0.1008,4.07,-3.4677,4.07,-1.129,4.07,-0.5601,4.07,-3.5282,4.07,-0.3226,4.07,-4.1935,4.07,-4.7782,4.07,-5.7661,4.07,-2.1573
4.0733,-0.3629,4.0733,3.2056,4.0733,-0.8065,4.0733,1.6532,4.0733,-6.7339,4.0733,-4.9395,4.0733,-1.8145,4.0733,-1.8548,4.0733,-5.7056,4.0733,-5.6653,4.0733,-3.9718,4.0733,-0.4637,4.0733,-10.0605,4.0733,-1.7125,4.0733,-1.6331,4.0733,0.6653,4.0733,-1.0887,4.0733,-0.7661,4.0733,-4.3548,4.0733,-3.3266,4.0733,-0.3831,4.0733,-3.7702,4.0733,-1.25,4.0733,-0.4865,4.0733,-3.7702,4.0733,-0.1613,4.0733,-4.0121,4.0733,-4.6573,4.0733,-5.8669,4.0733,-2.0766
4.0767,-0.2016,4.0767,3.2056,4.0767,-0.9879,4.0767,1.7742,4.0767,-6.9556,4.0767,-4.7177,4.0767,-1.875,4.0767,-1.8145,4.0767,-5.4234,4.0767,-5.2823,4.0767,-3.8508,4.0767,-0.1411,4.0767,-10.0,4.0767,-1.6892,4.0767,-1.5524,4.0767,0.5847,4.0767,-0.9677,4.0767,-0.6855,4.0767,-4.2742,4.0767,-3.6694,4.0767,-0.3831,4.0767,-3.6089,4.0767,-1.0685,4.0767,-0.413,4.0767,-3.6089,4.0767,-0.3427,4.0767,-3.9718,4.0767,-4.6774,4.0767,-6.0282,4.0767,-1.6331
4.08,-0.504,4.08,2.9032,4.08,-0.7661,4.08,1.7944,4.08,-6.7742,4.08,-4.8589,4.08,-1.9153,4.08,-1.7339,4.08,-5.625,4.08,-5.6653,4.08,-4.0726,4.08,-0.4839,4.08,-10.1815,4.08,-1.6659,4.08,-1.5524,4.08,0.7056,4.08,-1.1694,4.08,-0.6452,4.08,-4.2137,4.08,-3.8105,4.08,-0.2419,4.08,-3.5484,4.08,-0.9274,4.08,-0.3394,4.08,-3.6492,4.08,0.0,4.08,-4.0726,4.08,-4.3548,4.08,-5.6653,4.08,-1.5323
4.0833,-0.4234,4.0833,2.9435,4.0833,-0.7863,4.0833,1.5323,4.0833,-7.1774,4.0833,-4.4758,4.0833,-1.7742,4.0833,-1.754,4.0833,-5.4637,4.0833,-5.746,4.0833,-4.1331,4.0833,-0.2218,4.0833,-9.9798,4.0833,-1.6425,4.0833,-1.3306,4.0833,0.7863,4.0833,-0.9073,4.0833,-0.6452,4.0833,-4.2944,4.0833,-3.7702,4.0833,-0.5242,4.0833,-3.1048,4.0833,-1.0887,4.0833,-0.2659,4.0833,-3.5887,4.0833,-0.2621,4.0833,-4.0524,4.0833,-3.8911,4.0833,-5.7056,4.0833,-1.2903
4.0867,-0.3226,4.0867,2.8629,4.0867,-0.9073,4.0867,1.8548,4.0867,-7.1774,4.0867,-4.9395,4.0867,-1.8347,4.0867,-1.7339,4.0867,-5.3831,4.0867,-5.3226,4.0867,-3.9718,4.0867,-0.1008,4.0867,-9.6169,4.0867,-1.6192,4.0867,-1.4113,4.0867,0.6452,4.0867,-0.9476,4.0867,-0.5645,4.0867,-4.254,4.0867,-3.7097,4.0867,-0.3427,4.0867,-2.8427,4.0867,-0.8065,4.0867,-0.1923,4.0867,-3.3871,4.0867,0.1613,4.0867,-4.0524,4.0867,-3.1855,4.0867,-5.7056,4.0867,-1.3306
4.09,-0.3427,4.09,2.9032,4.09,-0.625,4.09,1.8145,4.09,-6.8347,4.09,-4.8387,4.09,-1.7944,4.09,-1.6734,4.09,-5.7056,4.09,-5.5242,4.09,-3.8508,4.09,-0.0202,4.09,-9.2339,4.09,-1.5959,4.09,-1.4919,4.09,0.8065,4.09,-0.9476,4.09,-0.6653,4.09,-4.1129,4.09,-3.7298,4.09,-0.1613,4.09,-3.1452,4.09,-0.5645,4.09,-0.1188,4.09,-3.1855,4.09,-0.0605,4.09,-3.9919,4.09,-2.5806,4.09,-5.8065,4.09,-1.5726
4.0933,-0.3226,4.0933,3.004,4.0933,-0.6452,4.0933,1.7944,4.0933,-6.3105,4.0933,-5.0202,4.0933,-1.8548,4.0933,-1.6532,4.0933,-5.4032,4.0933,-5.3831,4.0933,-4.1331,4.0933,-0.4435,4.0933,-8.8105,4.0933,-1.5726,4.0933,-1.6129,4.0933,0.7056,4.0933,-0.8871,4.0933,-0.6855,4.0933,-4.2137,4.0933,-3.4879,4.0933,-0.2218,4.0933,-2.9435,4.0933,-0.5444,4.0933,-0.0452,4.0933,-3.4879,4.0933,0.0,4.0933,-3.9113,4.0933,-2.0363,4.0933,-5.7056,4.0933,-1.3911
4.0967,-0.5444,4.0967,3.1048,4.0967,-0.5242,4.0967,1.8548,4.0967,-6.371,4.0967,-4.9194,4.0967,-1.8145,4.0967,-1.6331,4.0967,-5.4435,4.0967,-5.5444,4.0967,-3.9718,4.0967,-0.2419,4.0967,-8.1452,4.0967,-2.1371,4.0967,-1.1492,4.0967,1.1694,4.0967,-0.9476,4.0967,-0.6048,4.0967,-4.1935,4.0967,-3.4274,4.0967,-0.2621,4.0967,-2.8831,4.0967,-0.7661,4.0967,0.0284,4.0967,-3.1653,4.0967,0.0,4.0967,-3.8105,4.0967,-1.3911,4.0967,-5.6048,4.0967,-1.1895
4.1,-0.2823,4.1,2.9839,4.1,-0.7661,4.1,1.8145,4.1,-6.3127,4.1,-4.6976,4.1,-1.875,4.1,-1.6331,4.1,-5.4637,4.1,-5.4435,4.1,-4.1331,4.1,-0.2419,4.1,-7.9234,4.1,-1.8952,4.1,-1.5121,4.1,0.8871,4.1,-0.7258,4.1,-0.3226,4.1,-4.0323,4.1,-3.5282,4.1,-0.0403,4.1,-3.0645,4.1,-0.504,4.1,0.1019,4.1,-3.4476,4.1,0.0403,4.1,-3.9516,4.1,-1.0484,4.1,-5.746,4.1,-1.3911
4.1033,-0.3427,4.1033,3.2863,4.1033,-0.5645,4.1033,1.9556,4.1033,-6.2545,4.1033,-4.7581,4.1033,-1.7742,4.1033,-1.5121,4.1033,-5.4435,4.1033,-5.1815,4.1033,-3.6492,4.1033,-0.504,4.1033,-7.8427,4.1033,-1.875,4.1033,-0.9073,4.1033,0.5242,4.1033,-0.8266,4.1033,-0.6855,4.1033,-4.1129,4.1033,-3.4879,4.1033,-0.2218,4.1033,-2.7621,4.1033,-0.7056,4.1033,0.1755,4.1033,-3.3266,4.1033,0.2419,4.1033,-3.75,4.1033,-0.121,4.1033,-5.625,4.1033,-1.4516
4.1067,-0.3226,4.1067,2.9839,4.1067,-0.5242,4.1067,1.8952,4.1067,-6.1962,4.1067,-4.3145,4.1067,-1.6935,4.1067,-1.5121,4.1067,-5.2823,4.1067,-5.1815,4.1067,-3.5081,4.1067,-0.3024,4.1067,-8.125,4.1067,-2.0363,4.1067,-1.0887,4.1067,1.0282,4.1067,-0.9073,4.1067,-0.5645,4.1067,-3.9919,4.1067,-3.6089,4.1067,0.1008,4.1067,-2.8226,4.1067,-0.5444,4.1067,0.249,4.1067,-3.5081,4.1067,0.2016,4.1067,-3.6694,4.1067,0.2016,4.1067,-5.4839,4.1067,-1.25
4.11,-0.1613,4.11,3.0847,4.11,-0.504,4.11,1.9153,4.11,-6.138,4.11,-4.4758,4.11,-1.7339,4.11,-1.4516,4.11,-5.3629,4.11,-5.4435,4.11,-3.6492,4.11,-0.4839,4.11,-8.3468,4.11,-1.996,4.11,-1.1492,4.11,1.0081,4.11,-0.7661,4.11,-0.4435,4.11,-4.1532,4.11,-3.4073,4.11,-0.0403,4.11,-2.621,4.11,-0.8669,4.11,0.3226,4.11,-3.3871,4.11,0.0403,4.11,-3.871,4.11,0.5645,4.11,-5.7258,4.11,-1.4113
4.1133,-0.1411,4.1133,2.9435,4.1133,-0.625,4.1133,1.9758,4.1133,-6.0797,4.1133,-4.3347,4.1133,-1.6532,4.1133,-1.4718,4.1133,-5.2016,4.1133,-5.1411,4.1133,-3.5685,4.1133,-0.3226,4.1133,-8.871,4.1133,-1.9758,4.1133,-0.7056,4.1133,0.7258,4.1133,-1.0685,4.1133,-0.3831,4.1133,-3.9113,4.1133,-3.4073,4.1133,0.1008,4.1133,-2.6008,4.1133,-0.8871,4.1133,0.3629,4.1133,-3.3669,4.1133,-0.1008,4.1133,-3.7298,4.1133,0.625,4.1133,-5.4637,4.1133,-1.2097
4.1167,-0.1815,4.1167,3.1048,4.1167,-0.5847,4.1167,1.9556,4.1167,-6.0215,4.1167,-4.2137,4.1167,-1.7944,4.1167,-1.4516,4.1167,-5.3024,4.1167,-5.3427,4.1167,-3.7702,4.1167,-0.2016,4.1167,-8.5484,4.1167,-2.1774,4.1167,-1.1694,4.1167,1.0887,4.1167,-0.8669,4.1167,-0.4637,4.1167,-3.8911,4.1167,-3.1452,4.1167,0.121,4.1167,-2.2984,4.1167,-0.6452,4.1167,0.2016,4.1167,-3.1653,4.1167,0.2016,4.1167,-3.7298,4.1167,0.6653,4.1167,-5.504,4.1167,-1.2097
4.12,-0.2823,4.12,3.3065,4.12,-0.4234,4.12,2.0161,4.12,-5.9633,4.12,-4.2944,4.12,-1.6532,4.12,-1.4919,4.12,-5.3226,4.12,-4.9395,4.12,-3.7097,4.12,-0.504,4.12,-8.9919,4.12,-1.9556,4.12,-1.2298,4.12,1.129,4.12,-1.0887,4.12,-0.4839,4.12,-3.9516,4.12,-3.5081,4.12,-0.0202,4.12,-2.3387,4.12,-0.8266,4.12,0.2016,4.12,-3.2863,4.12,0.0,4.12,-3.629,4.12,0.6452,4.12,-5.504,4.12,-1.2702
4.1233,-0.1613,4.1233,3.004,4.1233,-0.3226,4.1233,2.0161,4.1233,-5.905,4.1233,-4.1734,4.1233,-1.6532,4.1233,-1.3508,4.1233,-5.1008,4.1233,-5.0806,4.1233,-3.5081,4.1233,-0.6048,4.1233,-8.9113,4.1233,-1.8145,4.1233,-1.25,4.1233,1.3306,4.1233,-0.7056,4.1233,-0.3427,4.1233,-4.0121,4.1233,-3.3065,4.1233,-0.0202,4.1233,-2.5202,4.1233,-0.7661,4.1233,0.121,4.1233,-3.4879,4.1233,0.2419,4.1233,-3.6694,4.1233,0.6452,4.1233,-5.2621,4.1233,-1.3911
4.1267,-0.121,4.1267,3.1048,4.1267,-0.2419,4.1267,1.8347,4.1267,-5.8468,4.1267,-4.3347,4.1267,-1.5726,4.1267,-1.3911,4.1267,-5.3024,4.1267,-5.1613,4.1267,-3.5685,4.1267,-0.4032,4.1267,-8.7298,4.1267,-2.1573,4.1267,-1.3306,4.1267,1.0887,4.1267,-0.625,4.1267,-0.1613,4.1267,-4.0524,4.1267,-3.4073,4.1267,-0.0202,4.1267,-2.3387,4.1267,-0.8266,4.1267,0.3629,4.1267,-3.4073,4.1267,0.504,4.1267,-3.629,4.1267,0.7661,4.1267,-5.4839,4.1267,-1.2702
4.13,-0.1411,4.13,2.8831,4.13,-0.3226,4.13,2.0161,4.13,-5.7885,4.13,-4.5161,4.13,-1.6935,4.13,-1.3105,4.13,-5.2016,4.13,-4.8992,4.13,-3.5282,4.13,-0.1613,4.13,-9.0323,4.13,-1.9153,4.13,-1.129,4.13,0.9476,4.13,-0.5444,4.13,-0.2621,4.13,-4.0121,4.13,-3.3065,4.13,0.3427,4.13,-2.621,4.13,-1.0887,4.13,0.8669,4.13,-3.4274,4.13,0.2621,4.13,-3.629,4.13,0.8669,4.13,-5.625,4.13,-1.0887
4.1333,-0.0806,4.1333,3.0847,4.1333,-0.1411,4.1333,1.996,4.1333,-5.7303,4.1333,-4.2137,4.1333,-1.5726,4.1333,-1.3105,4.1333,-5.0403,4.1333,-5.0,4.1333,-3.5081,4.1333,-0.3024,4.1333,-8.7097,4.1333,-2.2782,4.1333,-0.9274,4.1333,1.3911,4.1333,-0.6855,4.1333,-0.2823,4.1333,-3.8508,4.1333,-3.4073,4.1333,0.121,4.1333,-2.5605,4.1333,-0.8266,4.1333,0.3226,4.1333,-3.1653,4.1333,0.0605,4.1333,-3.6895,4.1333,0.8871,4.1333,-5.8065,4.1333,-1.1492
4.1367,-0.0806,4.1367,3.0847,4.1367,-0.1613,4.1367,2.0161,4.1367,-5.672,4.1367,-4.3952,4.1367,-1.4113,4.1367,-1.3508,4.1367,-5.2016,4.1367,-4.9194,4.1367,-3.5685,4.1367,-0.5242,4.1367,-8.6694,4.1367,-1.8145,4.1367,-0.8468,4.1367,1.3911,4.1367,-0.504,4.1367,-0.0806,4.1367,-3.9919,4.1367,-3.5282,4.1367,0.0202,4.1367,-2.6815,4.1367,-0.6452,4.1367,0.2016,4.1367,-3.3669,4.1367,0.1411,4.1367,-3.4879,4.1367,0.9476,4.1367,-5.4637,4.1367,-1.1492
4.14,-0.0806,4.14,3.0444,4.14,-0.0806,4.14,2.1573,4.14,-5.6138,4.14,-4.3145,4.14,-1.1694,4.14,-1.3105,4.14,-5.1411,4.14,-4.8589,4.14,-3.6492,4.14,-0.2823,4.14,-8.7097,4.14,-2.0363,4.14,-0.8669,4.14,0.8871,4.14,-0.2016,4.14,-0.0202,4.14,-3.9315,4.14,-3.3266,4.14,0.3427,4.14,-2.3589,4.14,-0.4435,4.14,0.3831,4.14,-3.1653,4.14,0.2621,4.14,-3.5081,4.14,0.8871,4.14,-5.4637,4.14,-1.0887
4.1433,-0.121,4.1433,3.1048,4.1433,-0.1411,4.1433,2.1573,4.1433,-5.5556,4.1433,-3.9113,4.1433,-0.746,4.1433,-1.2702,4.1433,-4.9597,4.1433,-4.7782,4.1433,-3.5081,4.1433,-0.3226,4.1433,-8.7702,4.1433,-2.0766,4.1433,-0.9274,4.1433,1.1089,4.1433,-0.4032,4.1433,-0.0605,4.1433,-3.8911,4.1433,-3.1452,4.1433,0.121,4.1433,-2.4597,4.1433,-0.6452,4.1433,-0.0202,4.1433,-2.9839,4.1433,0.5444,4.1433,-3.4274,4.1433,0.9677,4.1433,-5.6048,4.1433,-1.371
4.1467,0.0605,4.1467,3.1855,4.1467,-0.0806,4.1467,2.0968,4.1467,-5.4973,4.1467,-3.8306,4.1467,-0.3226,4.1467,-1.25,4.1467,-5.0,4.1467,-5.0605,4.1467,-3.4274,4.1467,-0.3427,4.1467,-8.3065,4.1467,-1.7339,4.1467,-0.504,4.1467,0.8065,4.1467,-0.625,4.1467,-0.0605,4.1467,-3.7702,4.1467,-3.2863,4.1467,0.121,4.1467,-2.7621,4.1467,-0.2218,4.1467,0.121,4.1467,-3.0847,4.1467,0.1008,4.1467,-3.4274,4.1467,1.0484,4.1467,-5.4435,4.1467,-1.1492
4.15,-0.1411,4.15,3.125,4.15,-0.1008,4.15,2.1169,4.15,-5.4391,4.15,-4.5161,4.15,-0.1613,4.15,-1.2298,4.15,-4.9395,4.15,-4.7984,4.15,-3.4274,4.15,-0.2419,4.15,-8.3468,4.15,-1.7137,4.15,-0.7661,4.15,0.8871,4.15,-0.4637,4.15,-0.121,4.15,-3.6895,4.15,-3.1855,4.15,0.3629,4.15,-2.6613,4.15,-0.5242,4.15,0.3629,4.15,-3.2258,4.15,0.3024,4.15,-3.5484,4.15,1.0685,4.15,-5.3427,4.15,-1.2702
4.1533,0.1613,4.1533,3.0242,4.1533,-0.0806,4.1533,2.0766,4.1533,-5.3808,4.1533,-4.375,4.1533,-0.4435,4.1533,-1.3105,4.1533,-5.2621,4.1533,-4.879,4.1533,-3.0645,4.1533,-0.2419,4.1533,-8.3669,4.1533,-1.5726,4.1533,-0.4234,4.1533,1.0282,4.1533,-0.6452,4.1533,-0.1008,4.1533,-3.7298,4.1533,-3.004,4.1533,0.2621,4.1533,-2.7823,4.1533,-0.3629,4.1533,-0.1411,4.1533,-3.0847,4.1533,0.3226,4.1533,-3.5081,4.1533,0.9476,4.1533,-5.3226,4.1533,-0.9476
4.1567,-0.0605,4.1567,2.9032,4.1567,-0.1613,4.1567,2.2581,4.1567,-5.3226,4.1567,-4.0121,4.1567,-0.504,4.1567,-1.1492,4.1567,-4.9194,4.1567,-4.7984,4.1567,-3.4677,4.1567,-0.4435,4.1567,-8.4274,4.1567,-0.8266,4.1567,-0.4234,4.1567,1.371,4.1567,-0.4234,4.1567,0.0202,4.1567,-3.75,4.1567,-2.9839,4.1567,0.3226,4.1567,-2.7016,4.1567,-0.2218,4.1567,0.2016,4.1567,-2.7419,4.1567,0.2621,4.1567,-3.3871,4.1567,1.1492,4.1567,-5.3629,4.1567,-1.129
4.16,0.0605,4.16,3.0444,4.16,-0.2016,4.16,2.2984,4.16,-5.2643,4.16,-3.9516,4.16,-0.5847,4.16,-1.2298,4.16,-4.8589,4.16,-4.8589,4.16,-3.4879,4.16,-0.3024,4.16,-8.6895,4.16,-0.8508,4.16,-0.6855,4.16,1.0282,4.16,-0.4234,4.16,-0.121,4.16,-3.7298,4.16,-3.0847,4.16,0.4637,4.16,-2.2379,4.16,-0.3831,4.16,0.3831,4.16,-3.1452,4.16,0.1411,4.16,-3.4476,4.16,1.0282,4.16,-5.1008,4.16,-1.0282
4.1633,0.121,4.1633,3.125,4.1633,0.0806,4.1633,2.1371,4.1633,-5.2061,4.1633,-4.0121,4.1633,-0.5444,4.1633,-1.2097,4.1633,-4.879,4.1633,-4.8185,4.1633,-3.1452,4.1633,-0.3831,4.1633,-8.629,4.1633,-0.875,4.1633,-0.4435,4.1633,1.5323,4.1633,-0.5645,4.1633,-0.0605,4.1633,-3.5685,4.1633,-2.5403,4.1633,0.4435,4.1633,-1.9556,4.1633,-0.121,4.1633,0.4839,4.1633,-2.9435,4.1633,0.0,4.1633,-3.4073,4.1633,1.1694,4.1633,-5.3024,4.1633,-0.9476
4.1667,0.1008,4.1667,3.1452,4.1667,-0.121,4.1667,2.2177,4.1667,-5.1478,4.1667,-3.9718,4.1667,-0.5847,4.1667,-1.1089,4.1667,-5.0202,4.1667,-4.8992,4.1667,-3.2661,4.1667,-0.4234,4.1667,-8.4476,4.1667,-0.8992,4.1667,-0.6855,4.1667,1.3105,4.1667,-0.2419,4.1667,0.0,4.1667,-3.6492,4.1667,-2.0968,4.1667,0.3629,4.1667,-2.1169,4.1667,-0.7661,4.1667,0.7258,4.1667,-2.9032,4.1667,-0.2218,4.1667,-3.3266,4.1667,1.25,4.1667,-5.2823,4.1667,-1.129
4.17,-0.1008,4.17,3.1048,4.17,-0.0806,4.17,2.4194,4.17,-5.0896,4.17,-3.5887,4.17,-0.3831,4.17,-1.1492,4.17,-4.7581,4.17,-4.5968,4.17,-3.2258,4.17,-0.3024,4.17,-8.4476,4.17,-0.9234,4.17,-0.504,4.17,1.5524,4.17,-0.2016,4.17,0.2823,4.17,-3.5484,4.17,-2.0161,4.17,0.3427,4.17,-2.0161,4.17,-0.1411,4.17,1.3508,4.17,-3.1653,4.17,-0.4032,4.17,-3.4274,4.17,1.1694,4.17,-5.2419,4.17,-1.0484
4.1733,-0.0403,4.1733,3.0847,4.1733,-0.0806,4.1733,2.5806,4.1733,-5.0314,4.1733,-3.8105,4.1733,-0.4234,4.1733,-1.1089,4.1733,-4.7581,4.1733,-4.6976,4.1733,-3.2258,4.1733,-0.3831,4.1733,-8.3468,4.1733,-0.9476,4.1733,-0.5444,4.1733,1.25,4.1733,-0.1613,4.1733,0.2621,4.1733,-3.5484,4.1733,-2.0161,4.1733,0.5645,4.1733,-1.9758,4.1733,-0.5645,4.1733,2.1169,4.1733,-2.7218,4.1733,-0.3831,4.1733,-3.2661,4.1733,1.3306,4.1733,-5.2419,4.1733,-1.0484
4.1767,0.2016,4.1767,3.0444,4.1767,0.0806,4.1767,2.7016,4.1767,-4.9731,4.1767,-3.8306,4.1767,-0.4637,4.1767,-0.9274,4.1767,-4.7581,4.1767,-4.4153,4.1767,-3.246,4.1767,-0.4234,4.1767,-8.5282,4.1767,-0.6855,4.1767,-0.504,4.1767,1.4718,4.1767,-0.1008,4.1767,0.0403,4.1767,-3.246,4.1767,-2.1371,4.1767,0.5444,4.1767,-2.5806,4.1767,-0.1008,4.1767,2.4597,4.1767,-2.7218,4.1767,0.3024,4.1767,-3.3669,4.1767,1.3306,4.1767,-5.2621,4.1767,-0.9274
4.18,0.2621,4.18,3.2056,4.18,-0.0202,4.18,2.7218,4.18,-4.9149,4.18,-3.9113,4.18,-0.4435,4.18,-1.0081,4.18,-4.5766,4.18,-4.6573,4.18,-3.125,4.18,-0.1815,4.18,-8.3871,4.18,-1.0887,4.18,-0.3024,4.18,1.371,4.18,0.0202,4.18,0.4234,4.18,-3.0847,4.18,-1.996,4.18,0.8468,4.18,-2.5403,4.18,0.2419,4.18,2.9839,4.18,-2.6815,4.18,0.4839,4.18,-3.3468,4.18,1.2298,4.18,-5.1613,4.18,-1.0887
4.1833,0.2621,4.1833,3.1452,4.1833,0.0403,4.1833,2.8831,4.1833,-4.8566,4.1833,-3.9718,4.1833,-0.4234,4.1833,-0.9677,4.1833,-4.5565,4.1833,-4.5161,4.1833,-3.1855,4.1833,-0.4435,4.1833,-8.246,4.1833,-0.7863,4.1833,-0.4637,4.1833,1.3105,4.1833,-0.3024,4.1833,0.2016,4.1833,-2.9234,4.1833,-2.1774,4.1833,0.6048,4.1833,-2.5605,4.1833,-0.0202,4.1833,3.3065,4.1833,-2.6613,4.1833,0.3024,4.1833,-3.3468,4.1833,1.2903,4.1833,-5.121,4.1833,-0.9677
4.1867,0.2823,4.1867,3.4073,4.1867,-0.0202,4.1867,2.8427,4.1867,-4.7984,4.1867,-3.7097,4.1867,-0.4637,4.1867,-1.0685,4.1867,-4.7984,4.1867,-4.6774,4.1867,-3.246,4.1867,-0.2419,4.1867,-8.246,4.1867,-0.7661,4.1867,-0.625,4.1867,1.3306,4.1867,-0.1613,4.1867,0.2016,4.1867,-3.0847,4.1867,-2.0766,4.1867,0.4637,4.1867,-2.6815,4.1867,-0.1411,4.1867,3.125,4.1867,-2.4395,4.1867,0.3226,4.1867,-3.1855,4.1867,1.3508,4.1867,-5.2016,4.1867,-0.9073
