x,y
23.9667,-3.9516
23.9833,-3.9718
24.0,-3.9919
24.0167,-4.0121
24.0333,-4.0323
24.05,-4.0323
24.0667,-4.0524
24.0833,-4.0726
24.1,-4.0927
24.1167,-4.1129
24.1333,-4.1331
24.15,-4.1331
24.1667,-4.1532
24.1833,-4.1734
24.2,-4.1935
24.2167,-4.2137
24.2333,-4.2339
24.25,-4.2339
24.2667,-4.254
24.2833,-4.2742
24.3,-4.2944
24.3167,-4.3145
24.3333,-4.3145
24.35,-4.3347
24.3667,-4.3548
24.3833,-4.375
24.4,-4.3952
24.4167,-4.4153
24.4333,-4.4153
24.45,-4.4355
24.4667,-4.4556
24.4833,-4.4758
24.5,-4.496
24.5167,-4.5161
24.5333,-4.5161
24.55,-4.5363
24.5667,-4.5565
24.5833,-4.5766
24.6,-4.5968
24.6167,-4.6169
24.6333,-4.6169
24.65,-4.6371
24.6667,-4.6573
24.6833,-4.6774
24.7,-4.6976
24.7167,-4.6976
24.7333,-4.7177
24.75,-4.7379
24.7667,-4.7581
24.7833,-4.7782
24.8,-4.7984
24.8167,-4.7984
24.8333,-4.8185
24.85,-4.8387
24.8667,-4.8589
24.8833,-4.879
24.9,-4.8992
24.9167,-4.8992
24.9333,-4.9194
24.95,-4.9395
24.9667,-4.9597
24.9833,-4.9798
25.0,-5.0
25.0167,-5.0
25.0333,-5.0202
25.05,-5.0403
25.0667,-5.0605
25.0833,-5.0806
25.1,-5.0806
25.1167,-5.1008
25.1333,-5.121
25.15,-5.1411
25.1667,-5.1613
25.1833,-5.1815
25.2,-5.1815
25.2167,-5.2016
25.2333,-5.2218
25.25,-5.2419
25.2667,-5.2621
25.2833,-5.2823
25.3,-5.2823
25.3167,-5.3024
25.3333,-5.3226
25.35,-5.3427
25.3667,-5.3629
25.3833,-5.3831
25.4,-5.3831
25.4167,-5.4032
25.4333,-5.4234
25.45,-5.4435
25.4667,-5.4637
25.4833,-5.4637
25.5,-5.4839
25.5167,-5.504
25.5333,-5.5242
25.55,-5.5444
25.5667,-5.5645
25.5833,-5.5645
25.6,-5.5847
25.6167,-5.6048
25.6333,-5.625
25.65,-5.6452
25.6667,-5.6653
25.6833,-5.6653
25.7,-5.6855
25.7167,-5.7056
25.7333,-5.7258
25.75,-5.746
25.7667,-5.7661
25.7833,-5.7661
25.8,-5.7863
25.8167,-5.8065
25.8333,-5.8266
25.85,-5.8468
25.8667,-5.8669
25.8833,-5.8669
25.9,-5.8871
25.9167,-5.9073
25.9333,-5.9274
25.95,-5.9476
25.9667,-5.9476
25.9833,-5.9677
26.0,-5.9879
26.0167,-6.0081
26.0333,-6.0282
26.05,-6.0484
26.0667,-6.0484
26.0833,-6.0685
26.1,-6.0887
26.1167,-6.1089
26.1333,-6.129
26.15,-6.1492
26.1667,-6.1492
26.1833,-6.1694
26.2,-6.1895
26.2167,-6.2097
26.2333,-6.2298
26.25,-6.25
26.2667,-6.25
26.2833,-6.2702
26.3,-6.2903
26.3167,-6.3105
26.3333,-6.3306
26.35,-6.3306
26.3667,-6.3508
26.3833,-6.371
26.4,-6.3911
26.4167,-6.4113
26.4333,-6.4315
26.45,-6.4315
26.4667,-6.4516
26.4833,-6.4718
26.5,-6.4919
26.5167,-6.5121
26.5333,-6.5323
26.55,-6.5323
26.5667,-6.5524
26.5833,-6.5726
26.6,-6.5927
26.6167,-6.6129
26.6333,-6.6331
26.65,-6.6331
26.6667,-6.6532
26.6833,-6.6734
26.7,-6.6935
26.7167,-6.7137
26.7333,-6.7339
26.75,-6.7339
26.7667,-6.754
26.7833,-6.7742
26.8,-6.7944
26.8167,-6.8145
26.8333,-6.8145
26.85,-6.8347
26.8667,-6.8548
26.8833,-6.875
26.9,-6.8952
26.9167,-6.9153
26.9333,-6.9153
26.95,-6.9355
26.9667,-6.9556
26.9833,-6.9758
27.0,-6.996
27.0167,-7.0161
27.0333,-7.0161
27.05,-7.0363
27.0667,-7.0565
27.0833,-7.0766
27.1,-7.0968
27.1167,-7.1169
27.1333,-7.1169
27.15,-7.1371
27.1667,-7.1573
27.1833,-7.1774
27.2,-7.1976
27.2167,-7.2177
27.2333,-7.2177
27.25,-7.2379
27.2667,-7.2581
27.2833,-7.2782
27.3,-7.2984
27.3167,-7.2984
27.3333,-7.3185
27.35,-7.3387
27.3667,-7.3589
27.3833,-7.379
27.4,-7.3992
27.4167,-7.3992
27.4333,-7.4194
27.45,-7.4395
27.4667,-7.4597
27.4833,-7.4798
27.5,-7.5
27.5167,-7.5
27.5333,-7.5202
27.55,-7.5403
27.5667,-7.5605
27.5833,-7.5806
27.6,-7.6008
27.6167,-7.6008
27.6333,-7.621
27.65,-7.6411
27.6667,-7.6613
27.6833,-7.6815
27.7,-7.7016
27.7167,-7.7016
27.7333,-7.7218
27.75,-7.7419
27.7667,-7.7621
27.7833,-7.7823
27.8,-7.7823
27.8167,-7.8024
27.8333,-7.8226
27.85,-7.8427
27.8667,-7.8629
27.8833,-7.8831
27.9,-7.8831
27.9167,-7.9032
27.9333,-7.9234
27.95,-7.9435
27.9667,-7.9637
27.9833,-7.9839
28.0,-7.9839
28.0167,-8.004
28.0333,-8.0242
28.05,-8.0444
28.0667,-8.0645
28.0833,-8.0847
28.1,-8.0847
28.1167,-8.1048
28.1333,-8.125
28.15,-8.1452
28.1667,-8.1653
28.1833,-8.1855
28.2,-8.1855
28.2167,-8.2056
28.2333,-8.2258
28.25,-8.246
28.2667,-8.2661
28.2833,-8.2863
28.3,-8.2863
28.3167,-8.3065
28.3333,-8.3266
28.35,-8.3468
28.3667,-8.3669
28.3833,-8.3669
28.4,-8.3871
28.4167,-8.4073
28.4333,-8.4274
28.45,-8.4476
28.4667,-8.4677
28.4833,-8.4677
28.5,-8.4879
28.5167,-8.5081
28.5333,-8.5282
28.55,-8.5484
28.5667,-8.5685
28.5833,-8.5685
28.6,-8.5887
28.6167,-8.6089
28.6333,-8.629
28.65,-8.6492
28.6667,-8.6694
28.6833,-8.6694
28.7,-8.6895
28.7167,-8.7097
28.7333,-8.7298
28.75,-8.75
28.7667,-8.7702
28.7833,-8.7702
28.8,-8.7903
28.8167,-8.8105
28.8333,-8.8306
28.85,-8.8508
28.8667,-8.871
28.8833,-8.871
28.9,-8.8911
28.9167,-8.9113
28.9333,-8.9315
28.95,-8.9516
28.9667,-8.9718
28.9833,-8.9718
29.0,-8.9919
29.0167,-9.0121
29.0333,-9.0323
29.05,-9.0524
29.0667,-9.0726
29.0833,-9.0726
29.1,-9.0927
29.1167,-9.1129
29.1333,-9.1331
29.15,-9.1532
29.1667,-9.1532
29.1833,-9.1734
29.2,-9.1935
29.2167,-9.2137
29.2333,-9.2339
29.25,-9.254
29.2667,-9.254
29.2833,-9.2742
29.3,-9.2944
29.3167,-9.3145
29.3333,-9.3347
29.35,-9.3548
29.3667,-9.3548
29.3833,-9.375
29.4,-9.3952
29.4167,-9.4153
29.4333,-9.4355
29.45,-9.4556
29.4667,-9.4556
29.4833,-9.4758
29.5,-9.496
29.5167,-9.5161
29.5333,-9.5363
29.55,-9.5565
29.5667,-9.5565
29.5833,-9.5766
29.6,-9.5968
29.6167,-9.6169
29.6333,-9.6371
29.65,-9.6573
29.6667,-9.6573
29.6833,-9.6774
29.7,-9.6976
29.7167,-9.7177
29.7333,-9.7379
29.75,-9.7581
29.7667,-9.7581
29.7833,-9.7782
29.8,-9.7984
29.8167,-9.8185
29.8333,-9.8387
29.85,-9.8589
29.8667,-9.8589
29.8833,-9.879
29.9,-9.8992
29.9167,-9.9194
29.9333,-9.9395
29.95,-9.9597
29.9667,-9.9597
29.9833,-9.9798
30.0,-10.0
30.0167,-9.9798
30.0333,-9.9597
30.05,-9.9597
30.0667,-9.9395
30.0833,-9.9194
30.1,-9.8992
30.1167,-9.879
30.1333,-9.8589
30.15,-9.8589
30.1667,-9.8387
30.1833,-9.8185
30.2,-9.7984
30.2167,-9.7782
30.2333,-9.7581
30.25,-9.7581
30.2667,-9.7379
30.2833,-9.7177
30.3,-9.6976
30.3167,-9.6774
30.3333,-9.6573
30.35,-9.6573
30.3667,-9.6371
30.3833,-9.6169
30.4,-9.5968
30.4167,-9.5766
30.4333,-9.5565
30.45,-9.5565
30.4667,-9.5363
30.4833,-9.5161
30.5,-9.496
30.5167,-9.4758
30.5333,-9.4556
30.55,-9.4556
30.5667,-9.4355
30.5833,-9.4153
30.6,-9.3952
30.6167,-9.375
30.6333,-9.3548
30.65,-9.3548
30.6667,-9.3347
30.6833,-9.3145
30.7,-9.2944
30.7167,-9.2742
30.7333,-9.254
30.75,-9.254
30.7667,-9.2339
30.7833,-9.2137
30.8,-9.1935
30.8167,-9.1734
30.8333,-9.1532
30.85,-9.1532
30.8667,-9.1331
30.8833,-9.1129
30.9,-9.0927
30.9167,-9.0726
30.9333,-9.0726
30.95,-9.0524
30.9667,-9.0323
30.9833,-9.0121
31.0,-8.9919
31.0167,-8.9718
31.0333,-8.9718
31.05,-8.9516
31.0667,-8.9315
31.0833,-8.9113
31.1,-8.8911
31.1167,-8.871
31.1333,-8.871
31.15,-8.8508
31.1667,-8.8306
31.1833,-8.8105
31.2,-8.7903
31.2167,-8.7702
31.2333,-8.7702
31.25,-8.75
31.2667,-8.7298
31.2833,-8.7097
31.3,-8.6895
31.3167,-8.6694
31.3333,-8.6694
31.35,-8.6492
31.3667,-8.629
31.3833,-8.6089
31.4,-8.5887
31.4167,-8.5685
31.4333,-8.5685
31.45,-8.5484
31.4667,-8.5282
31.4833,-8.5081
31.5,-8.4879
31.5167,-8.4677
31.5333,-8.4677
31.55,-8.4476
31.5667,-8.4274
31.5833,-8.4073
31.6,-8.3871
31.6167,-8.3669
31.6333,-8.3669
31.65,-8.3468
31.6667,-8.3266
31.6833,-8.3065
31.7,-8.2863
31.7167,-8.2863
31.7333,-8.2661
31.75,-8.246
31.7667,-8.2258
31.7833,-8.2056
31.8,-8.1855
31.8167,-8.1855
31.8333,-8.1653
31.85,-8.1452
31.8667,-8.125
31.8833,-8.1048
31.9,-8.0847
31.9167,-8.0847
31.9333,-8.0645
31.95,-8.0444
31.9667,-8.0242
31.9833,-8.004
32.0,-7.9839
32.0167,-7.9839
32.0333,-7.9637
32.05,-7.9435
32.0667,-7.9234
32.0833,-7.9032
32.1,-7.8831
32.1167,-7.8831
32.1333,-7.8629
32.15,-7.8427
32.1667,-7.8226
32.1833,-7.8024
32.2,-7.7823
32.2167,-7.7823
32.2333,-7.7621
32.25,-7.7419
32.2667,-7.7218
32.2833,-7.7016
32.3,-7.7016
32.3167,-7.6815
32.3333,-7.6613
32.35,-7.6411
32.3667,-7.621
32.3833,-7.6008
32.4,-7.6008
32.4167,-7.5806
32.4333,-7.5605
32.45,-7.5403
32.4667,-7.5202
32.4833,-7.5
32.5,-7.5
32.5167,-7.4798
32.5333,-7.4597
32.55,-7.4395
32.5667,-7.4194
32.5833,-7.3992
32.6,-7.3992
32.6167,-7.379
32.6333,-7.3589
32.65,-7.3387
32.6667,-7.3185
32.6833,-7.2984
32.7,-7.2984
32.7167,-7.2782
32.7333,-7.2581
32.75,-7.2379
32.7667,-7.2177
32.7833,-7.2177
32.8,-7.1976
32.8167,-7.1774
32.8333,-7.1573
32.85,-7.1371
32.8667,-7.1169
32.8833,-7.1169
32.9,-7.0968
32.9167,-7.0766
32.9333,-7.0565
32.95,-7.0363
32.9667,-7.0161
32.9833,-7.0161
33.0,-6.996
33.0167,-6.9758
33.0333,-6.9556
33.05,-6.9355
33.0667,-6.9153
33.0833,-6.9153
33.1,-6.8952
33.1167,-6.875
33.1333,-6.8548
33.15,-6.8347
33.1667,-6.8145
33.1833,-6.8145
33.2,-6.7944
33.2167,-6.7742
33.2333,-6.754
33.25,-6.7339
33.2667,-6.7339
33.2833,-6.7137
33.3,-6.6935
33.3167,-6.6734
33.3333,-6.6532
33.35,-6.6331
33.3667,-6.6331
33.3833,-6.6129
33.4,-6.5927
33.4167,-6.5726
33.4333,-6.5524
33.45,-6.5323
33.4667,-6.5323
33.4833,-6.5121
33.5,-6.4919
33.5167,-6.4718
33.5333,-6.4516
33.55,-6.4315
33.5667,-6.4315
33.5833,-6.4113
33.6,-6.3911
33.6167,-6.371
33.6333,-6.3508
33.65,-6.3306
33.6667,-6.3306
33.6833,-6.3105
33.7,-6.2903
33.7167,-6.2702
33.7333,-6.25
33.75,-6.25
33.7667,-6.2298
33.7833,-6.2097
33.8,-6.1895
33.8167,-6.1694
33.8333,-6.1492
33.85,-6.1492
33.8667,-6.129
33.8833,-6.1089
33.9,-6.0887
33.9167,-6.0685
33.9333,-6.0484
33.95,-6.0484
33.9667,-6.0282
33.9833,-6.0081
34.0,-5.9879
34.0167,-5.9677
34.0333,-5.9476
34.05,-5.9476
34.0667,-5.9274
34.0833,-5.9073
34.1,-5.8871
34.1167,-5.8669
34.1333,-5.8669
34.15,-5.8468
34.1667,-5.8266
34.1833,-5.8065
34.2,-5.7863
34.2167,-5.7661
34.2333,-5.7661
34.25,-5.746
34.2667,-5.7258
34.2833,-5.7056
34.3,-5.6855
34.3167,-5.6653
34.3333,-5.6653
34.35,-5.6452
34.3667,-5.625
34.3833,-5.6048
34.4,-5.5847
34.4167,-5.5645
34.4333,-5.5645
34.45,-5.5444
34.4667,-5.5242
34.4833,-5.504
34.5,-5.4839
34.5167,-5.4637
34.5333,-5.4637
34.55,-5.4435
34.5667,-5.4234
34.5833,-5.4032
34.6,-5.3831
34.6167,-5.3831
34.6333,-5.3629
34.65,-5.3427
34.6667,-5.3226
34.6833,-5.3024
34.7,-5.2823
34.7167,-5.2823
34.7333,-5.2621
34.75,-5.2419
34.7667,-5.2218
34.7833,-5.2016
34.8,-5.1815
34.8167,-5.1815
34.8333,-5.1613
34.85,-5.1411
34.8667,-5.121
34.8833,-5.1008
34.9,-5.0806
34.9167,-5.0806
34.9333,-5.0605
34.95,-5.0403
34.9667,-5.0202
34.9833,-5.0
35.0,-5.0
35.0167,-4.9798
35.0333,-4.9597
35.05,-4.9395
35.0667,-4.9194
35.0833,-4.8992
35.1,-4.8992
35.1167,-4.879
35.1333,-4.8589
35.15,-4.8387
35.1667,-4.8185
35.1833,-4.7984
35.2,-4.7984
35.2167,-4.7782
35.2333,-4.7581
35.25,-4.7379
35.2667,-4.7177
35.2833,-4.6976
35.3,-4.6976
35.3167,-4.6774
35.3333,-4.6573
35.35,-4.6371
35.3667,-4.6169
35.3833,-4.6169
35.4,-4.5968
35.4167,-4.5766
35.4333,-4.5565
35.45,-4.5363
35.4667,-4.5161
35.4833,-4.5161
35.5,-4.496
35.5167,-4.4758
35.5333,-4.4556
35.55,-4.4355
35.5667,-4.4153
35.5833,-4.4153
35.6,-4.3952
35.6167,-4.375
35.6333,-4.3548
35.65,-4.3347
35.6667,-4.3145
35.6833,-4.3145
35.7,-4.2944
35.7167,-4.2742
35.7333,-4.254
35.75,-4.2339
35.7667,-4.2339
35.7833,-4.2137
35.8,-4.1935
35.8167,-4.1734
35.8333,-4.1532
35.85,-4.1331
35.8667,-4.1331
35.8833,-4.1129
35.9,-4.0927
35.9167,-4.0726
35.9333,-4.0524
35.95,-4.0323
35.9667,-4.0323
35.9833,-4.0121
36.0,-3.9919
36.0167,-3.9718
36.0333,-3.9516
36.05,-3.9315
36.0667,-3.9315
36.0833,-3.9113
36.1,-3.8911
36.1167,-3.871
36.1333,-3.8508
36.15,-3.8508
36.1667,-3.8306
36.1833,-3.8105
36.2,-3.7903
36.2167,-3.7702
36.2333,-3.75
36.25,-3.75
36.2667,-3.7298
36.2833,-3.7097
36.3,-3.6895
36.3167,-3.6694
36.3333,-3.6492
36.35,-3.6492
36.3667,-3.629
36.3833,-3.6089
36.4,-3.5887
36.4167,-3.5685
36.4333,-3.5685
36.45,-3.5484
36.4667,-3.5282
36.4833,-3.5081
36.5,-3.4879
36.5167,-3.4677
36.5333,-3.4677
36.55,-3.4476
36.5667,-3.4274
36.5833,-3.4073
36.6,-3.3871
36.6167,-3.3669
36.6333,-3.3669
36.65,-3.3468
36.6667,-3.3266
36.6833,-3.3065
36.7,-3.2863
36.7167,-3.2661
36.7333,-3.2661
36.75,-3.246
36.7667,-3.2258
36.7833,-3.2056
36.8,-3.1855
36.8167,-3.1855
36.8333,-3.1653
36.85,-3.1452
36.8667,-3.125
36.8833,-3.1048
36.9,-3.0847
36.9167,-3.0847
36.9333,-3.0645
36.95,-3.0444
36.9667,-3.0242
36.9833,-3.004
37.0,-2.9839
37.0167,-2.9839
37.0333,-2.9637
37.05,-2.9435
37.0667,-2.9234
37.0833,-2.9032
37.1,-2.9032
37.1167,-2.8831
37.1333,-2.8629
37.15,-2.8427
37.1667,-2.8226
37.1833,-2.8024
37.2,-2.8024
37.2167,-2.7823
37.2333,-2.7621
37.25,-2.7419
37.2667,-2.7218
37.2833,-2.7016
37.3,-2.7016
37.3167,-2.6815
37.3333,-2.6613
37.35,-2.6411
37.3667,-2.621
37.3833,-2.6008
37.4,-2.6008
37.4167,-2.5806
37.4333,-2.5605
37.45,-2.5403
37.4667,-2.5202
37.4833,-2.5202
37.5,-2.5
37.5167,-2.4798
37.5333,-2.4597
37.55,-2.4395
37.5667,-2.4194
37.5833,-2.4194
37.6,-2.3992
37.6167,-2.379
37.6333,-2.3589
37.65,-2.3387
37.6667,-2.3185
37.6833,-2.3185
37.7,-2.2984
37.7167,-2.2782
37.7333,-2.2581
37.75,-2.2379
37.7667,-2.2379
37.7833,-2.2177
37.8,-2.1976
37.8167,-2.1774
37.8333,-2.1573
37.85,-2.1371
37.8667,-2.1371
37.8833,-2.1169
37.9,-2.0968
37.9167,-2.0766
37.9333,-2.0565
37.95,-2.0363
37.9667,-2.0363
37.9833,-2.0161
38.0,-1.996
38.0167,-1.9758
38.0333,-1.9556
38.05,-1.9355
38.0667,-1.9355
38.0833,-1.9153
38.1,-1.8952
38.1167,-1.875
38.1333,-1.8548
38.15,-1.8548
38.1667,-1.8347
38.1833,-1.8145
38.2,-1.7944
38.2167,-1.7742
38.2333,-1.754
38.25,-1.754
38.2667,-1.7339
38.2833,-1.7137
38.3,-1.6935
38.3167,-1.6734
38.3333,-1.6532
38.35,-1.6532
38.3667,-1.6331
38.3833,-1.6129
38.4,-1.5927
38.4167,-1.5726
38.4333,-1.5726
38.45,-1.5524
38.4667,-1.5323
38.4833,-1.5121
38.5,-1.4919
38.5167,-1.4718
38.5333,-1.4718
38.55,-1.4516
38.5667,-1.4315
38.5833,-1.4113
38.6,-1.3911
38.6167,-1.371
38.6333,-1.371
38.65,-1.3508
38.6667,-1.3306
38.6833,-1.3105
38.7,-1.2903
38.7167,-1.2702
38.7333,-1.2702
38.75,-1.25
38.7667,-1.2298
38.7833,-1.2097
38.8,-1.1895
38.8167,-1.1895
38.8333,-1.1694
38.85,-1.1492
38.8667,-1.129
38.8833,-1.1089
38.9,-1.0887
38.9167,-1.0887
38.9333,-1.0685
38.95,-1.0484
38.9667,-1.0282
38.9833,-1.0081
39.0,-0.9879
39.0167,-0.9879
39.0333,-0.9677
39.05,-0.9476
39.0667,-0.9274
39.0833,-0.9073
39.1,-0.9073
39.1167,-0.8871
39.1333,-0.8669
39.15,-0.8468
39.1667,-0.8266
39.1833,-0.8065
39.2,-0.8065
39.2167,-0.7863
39.2333,-0.7661
39.25,-0.746
39.2667,-0.7258
39.2833,-0.7056
39.3,-0.7056
39.3167,-0.6855
39.3333,-0.6653
39.35,-0.6452
39.3667,-0.625
39.3833,-0.625
39.4,-0.6048
39.4167,-0.5847
39.4333,-0.5645
39.45,-0.5444
39.4667,-0.5242
39.4833,-0.5242
39.5,-0.504
39.5167,-0.4839
39.5333,-0.4637
39.55,-0.4435
39.5667,-0.4234
39.5833,-0.4234
39.6,-0.4032
39.6167,-0.3831
39.6333,-0.3629
39.65,-0.3427
39.6667,-0.3226
39.6833,-0.3226
39.7,-0.3024
39.7167,-0.2823
39.7333,-0.2621
39.75,-0.2419
39.7667,-0.2419
39.7833,-0.2218
39.8,-0.2016
39.8167,-0.1815
39.8333,-0.1613
39.85,-0.1411
39.8667,-0.1411
39.8833,-0.121
39.9,-0.1008
39.9167,-0.0806
39.9333,-0.0605
39.95,-0.0403
39.9667,-0.0403
39.9833,-0.0202
40.0,0.0
40.0167,0.0202
40.0333,0.0403
40.05,0.0403
40.0667,0.0605
40.0833,0.0806
40.1,0.1008
40.1167,0.121
40.1333,0.1411
40.15,0.1411
40.1667,0.1613
40.1833,0.1815
40.2,0.2016
40.2167,0.2218
40.2333,0.2419
40.25,0.2419
40.2667,0.2621
40.2833,0.2823
40.3,0.3024
40.3167,0.3226
40.3333,0.3226
40.35,0.3427
40.3667,0.3629
40.3833,0.3831
40.4,0.4032
40.4167,0.4234
40.4333,0.4234
40.45,0.4435
40.4667,0.4637
40.4833,0.4839
40.5,0.504
40.5167,0.5242
40.5333,0.5242
40.55,0.5444
40.5667,0.5645
40.5833,0.5847
40.6,0.6048
40.6167,0.625
40.6333,0.625
40.65,0.6452
40.6667,0.6653
40.6833,0.6855
40.7,0.7056
40.7167,0.7056
40.7333,0.7258
40.75,0.746
40.7667,0.7661
40.7833,0.7863
40.8,0.8065
40.8167,0.8065
40.8333,0.8266
40.85,0.8468
40.8667,0.8669
40.8833,0.8871
40.9,0.9073
40.9167,0.9073
40.9333,0.9274
40.95,0.9476
40.9667,0.9677
40.9833,0.9879
41.0,0.9879
41.0167,1.0081
41.0333,1.0282
41.05,1.0484
41.0667,1.0685
41.0833,1.0887
41.1,1.0887
41.1167,1.1089
41.1333,1.129
41.15,1.1492
41.1667,1.1694
41.1833,1.1895
41.2,1.1895
41.2167,1.2097
41.2333,1.2298
41.25,1.25
41.2667,1.2702
41.2833,1.2702
41.3,1.2903
41.3167,1.3105
41.3333,1.3306
41.35,1.3508
41.3667,1.371
41.3833,1.371
41.4,1.3911
41.4167,1.4113
41.4333,1.4315
41.45,1.4516
41.4667,1.4718
41.4833,1.4718
41.5,1.4919
41.5167,1.5121
41.5333,1.5323
41.55,1.5524
41.5667,1.5726
41.5833,1.5726
41.6,1.5927
41.6167,1.6129
41.6333,1.6331
41.65,1.6532
41.6667,1.6532
41.6833,1.6734
41.7,1.6935
41.7167,1.7137
41.7333,1.7339
41.75,1.754
41.7667,1.754
41.7833,1.7742
41.8,1.7944
41.8167,1.8145
41.8333,1.8347
41.85,1.8548
41.8667,1.8548
41.8833,1.875
41.9,1.8952
41.9167,1.9153
41.9333,1.9355
41.95,1.9355
41.9667,1.9556
41.9833,1.9758
42.0,1.996
42.0167,2.0161
42.0333,2.0363
42.05,2.0363
42.0667,2.0565
42.0833,2.0766
42.1,2.0968
42.1167,2.1169
42.1333,2.1371
42.15,2.1371
42.1667,2.1573
42.1833,2.1774
42.2,2.1976
42.2167,2.2177
42.2333,2.2379
42.25,2.2379
42.2667,2.2581
42.2833,2.2782
42.3,2.2984
42.3167,2.3185
42.3333,2.3185
42.35,2.3387
42.3667,2.3589
42.3833,2.379
42.4,2.3992
42.4167,2.4194
42.4333,2.4194
42.45,2.4395
42.4667,2.4597
42.4833,2.4798
42.5,2.5
42.5167,2.5202
42.5333,2.5202
42.55,2.5403
42.5667,2.5605
42.5833,2.5806
42.6,2.6008
42.6167,2.6008
42.6333,2.621
42.65,2.6411
42.6667,2.6613
42.6833,2.6815
42.7,2.7016
42.7167,2.7016
42.7333,2.7218
42.75,2.7419
42.7667,2.7621
42.7833,2.7823
42.8,2.8024
42.8167,2.8024
42.8333,2.8226
42.85,2.8427
42.8667,2.8629
42.8833,2.8831
42.9,2.9032
42.9167,2.9032
42.9333,2.9234
42.95,2.9435
42.9667,2.9637
42.9833,2.9839
43.0,2.9839
43.0167,3.004
43.0333,3.0242
43.05,3.0444
43.0667,3.0645
43.0833,3.0847
43.1,3.0847
43.1167,3.1048
43.1333,3.125
43.15,3.1452
43.1667,3.1653
43.1833,3.1855
43.2,3.1855
43.2167,3.2056
43.2333,3.2258
43.25,3.246
43.2667,3.2661
43.2833,3.2661
43.3,3.2863
43.3167,3.3065
43.3333,3.3266
43.35,3.3468
43.3667,3.3669
43.3833,3.3669
43.4,3.3871
43.4167,3.4073
43.4333,3.4274
43.45,3.4476
43.4667,3.4677
43.4833,3.4677
43.5,3.4879
43.5167,3.5081
43.5333,3.5282
43.55,3.5484
43.5667,3.5685
43.5833,3.5685
43.6,3.5887
43.6167,3.6089
43.6333,3.629
43.65,3.6492
43.6667,3.6492
43.6833,3.6694
43.7,3.6895
43.7167,3.7097
43.7333,3.7298
43.75,3.75
43.7667,3.75
43.7833,3.7702
43.8,3.7903
43.8167,3.8105
43.8333,3.8306
43.85,3.8508
43.8667,3.8508
43.8833,3.871
43.9,3.8911
43.9167,3.9113
43.9333,3.9315
43.95,3.9315
43.9667,3.9516
43.9833,3.9718
44.0,3.9919
44.0167,4.0121
44.0333,4.0323
44.05,4.0323
44.0667,4.0524
44.0833,4.0726
44.1,4.0927
44.1167,4.1129
44.1333,4.1331
44.15,4.1331
44.1667,4.1532
44.1833,4.1734
44.2,4.1935
44.2167,4.2137
44.2333,4.2339
44.25,4.2339
44.2667,4.254
44.2833,4.2742
44.3,4.2944
44.3167,4.3145
44.3333,4.3145
44.35,4.3347
44.3667,4.3548
44.3833,4.375
44.4,4.3952
44.4167,4.4153
44.4333,4.4153
44.45,4.4355
44.4667,4.4556
44.4833,4.4758
44.5,4.496
44.5167,4.5161
44.5333,4.5161
44.55,4.5363
44.5667,4.5565
44.5833,4.5766
44.6,4.5968
44.6167,4.6169
44.6333,4.6169
44.65,4.6371
44.6667,4.6573
44.6833,4.6774
44.7,4.6976
44.7167,4.6976
44.7333,4.7177
44.75,4.7379
44.7667,4.7581
44.7833,4.7782
44.8,4.7984
44.8167,4.7984
44.8333,4.8185
44.85,4.8387
44.8667,4.8589
44.8833,4.879
44.9,4.8992
44.9167,4.8992
44.9333,4.9194
44.95,4.9395
44.9667,4.9597
44.9833,4.9798
45.0,5.0
45.0167,5.0
45.0333,5.0202
45.05,5.0403
45.0667,5.0605
45.0833,5.0806
45.1,5.0806
45.1167,5.1008
45.1333,5.121
45.15,5.1411
45.1667,5.1613
45.1833,5.1815
45.2,5.1815
45.2167,5.2016
45.2333,5.2218
45.25,5.2419
45.2667,5.2621
45.2833,5.2823
45.3,5.2823
45.3167,5.3024
45.3333,5.3226
45.35,5.3427
45.3667,5.3629
45.3833,5.3831
45.4,5.3831
45.4167,5.4032
45.4333,5.4234
45.45,5.4435
45.4667,5.4637
45.4833,5.4637
45.5,5.4839
45.5167,5.504
45.5333,5.5242
45.55,5.5444
45.5667,5.5645
45.5833,5.5645
45.6,5.5847
45.6167,5.6048
45.6333,5.625
45.65,5.6452
45.6667,5.6653
45.6833,5.6653
45.7,5.6855
45.7167,5.7056
45.7333,5.7258
45.75,5.746
45.7667,5.7661
45.7833,5.7661
45.8,5.7863
45.8167,5.8065
45.8333,5.8266
45.85,5.8468
45.8667,5.8669
45.8833,5.8669
45.9,5.8871
45.9167,5.9073
45.9333,5.9274
45.95,5.9476
45.9667,5.9476
45.9833,5.9677
46.0,5.9879
46.0167,6.0081
46.0333,6.0282
46.05,6.0484
46.0667,6.0484
46.0833,6.0685
46.1,6.0887
46.1167,6.1089
46.1333,6.129
46.15,6.1492
46.1667,6.1492
46.1833,6.1694
46.2,6.1895
46.2167,6.2097
46.2333,6.2298
46.25,6.25
46.2667,6.25
46.2833,6.2702
46.3,6.2903
46.3167,6.3105
46.3333,6.3306
46.35,6.3306
46.3667,6.3508
46.3833,6.371
46.4,6.3911
46.4167,6.4113
46.4333,6.4315
46.45,6.4315
46.4667,6.4516
46.4833,6.4718
46.5,6.4919
46.5167,6.5121
46.5333,6.5323
46.55,6.5323
46.5667,6.5524
46.5833,6.5726
46.6,6.5927
46.6167,6.6129
46.6333,6.6331
